transaction_id,transaction_date,country,customer_id,account_id,amount,currency,transaction_type,channel,status
1005,2024-01-13,MA,376,611,1281.87,EUR,TRANSFER,ATM,POSTED
1006,2024-01-11,IT,241,362,4983.7,GBP,TRANSFER,ATM,POSTED
1007,2024-01-09,BE,317,390,1513.23,USD,TRANSFER,BRANCH,POSTED
1008,2024-01-29,BE,21,594,897.68,EUR,TRANSFER,MOBILE,PENDING
1009,2024-01-29,NL,67,91,1587.27,GBP,CREDIT,ONLINE,PENDING
1010,2024-01-04,UK,22,130,2496.55,USD,TRANSFER,BRANCH,PENDING
1011,2024-01-10,US,313,779,4633.66,GBP,CREDIT,MOBILE,POSTED
1012,2024-01-11,NL,391,154,2778.82,GBP,TRANSFER,MOBILE,POSTED
1013,2024-01-07,ES,27,235,916.52,USD,CREDIT,ONLINE,REVERSED
1014,2024-01-15,MA,59,506,204.92,USD,TRANSFER,MOBILE,PENDING
1015,2024-01-16,DE,433,737,4334.53,EUR,CREDIT,ATM,POSTED
1016,2024-01-28,US,92,172,3749.93,USD,TRANSFER,ONLINE,REVERSED
1017,2024-01-01,BE,392,584,903.66,EUR,DEBIT,MOBILE,REVERSED
1018,2024-01-04,UK,13,291,3406.88,GBP,DEBIT,MOBILE,PENDING
1019,2024-01-19,DE,428,331,769.72,EUR,CREDIT,MOBILE,PENDING
1020,2024-01-21,US,304,673,30.02,EUR,TRANSFER,MOBILE,PENDING
1021,2024-01-24,PT,66,216,4316.53,GBP,CREDIT,BRANCH,POSTED
1022,2024-01-24,DE,280,616,1907.57,USD,CREDIT,ONLINE,POSTED
1023,2024-01-25,MA,45,21,4261.88,EUR,CREDIT,MOBILE,PENDING
1024,2024-01-21,ES,61,305,2454.73,USD,TRANSFER,BRANCH,REVERSED
1025,2024-01-20,ES,183,681,481.46,USD,TRANSFER,ONLINE,PENDING
1026,2024-01-15,MA,243,274,2815.72,USD,DEBIT,MOBILE,PENDING
1027,2024-01-20,ES,222,645,2130.66,EUR,TRANSFER,BRANCH,PENDING
1028,2024-01-22,IT,331,702,3568.46,USD,TRANSFER,ATM,PENDING
1029,2024-01-15,MA,40,489,1502.67,EUR,TRANSFER,BRANCH,POSTED
1030,2024-01-17,MA,151,582,239.59,EUR,DEBIT,ATM,REVERSED
1031,2024-01-14,MA,48,475,3304.62,GBP,CREDIT,BRANCH,PENDING
1032,2024-01-19,DE,393,515,82.33,GBP,TRANSFER,MOBILE,POSTED
1033,2024-01-26,ES,431,402,227.25,USD,TRANSFER,BRANCH,PENDING
1034,2024-01-19,NL,387,686,2250.29,USD,CREDIT,ONLINE,POSTED
1035,2024-01-06,DE,382,618,1297.33,GBP,DEBIT,MOBILE,REVERSED
1036,2024-01-01,FR,202,119,67.51,GBP,CREDIT,MOBILE,REVERSED
1037,2024-01-13,PT,371,498,1514.7,GBP,CREDIT,MOBILE,PENDING
1038,2024-01-03,ES,69,14,954.82,EUR,TRANSFER,ONLINE,POSTED
1039,2024-01-07,NL,332,148,3249.05,USD,TRANSFER,ONLINE,POSTED
1040,2024-01-10,NL,75,485,2109.97,EUR,DEBIT,ONLINE,REVERSED
1041,2024-01-23,NL,493,496,2357.97,USD,TRANSFER,ONLINE,POSTED
1042,2024-01-10,PT,424,401,255.56,EUR,DEBIT,MOBILE,PENDING
1043,2024-01-28,NL,377,592,2979.6,GBP,CREDIT,ATM,PENDING
1044,2024-01-13,NL,262,605,3623.35,GBP,CREDIT,ONLINE,REVERSED
1045,2024-01-02,BE,9,432,2882.44,GBP,DEBIT,BRANCH,REVERSED
1046,2024-01-14,NL,59,506,3113.86,GBP,CREDIT,MOBILE,REVERSED
1047,2024-01-14,FR,82,294,3631.32,USD,CREDIT,MOBILE,POSTED
1048,2024-01-17,IT,300,701,1696.43,GBP,TRANSFER,MOBILE,POSTED
1049,2024-01-29,US,370,728,1952.47,USD,TRANSFER,BRANCH,PENDING
1050,2024-01-26,ES,318,212,1413.0,GBP,DEBIT,MOBILE,POSTED
1051,2024-01-06,IT,80,620,2461.44,USD,CREDIT,BRANCH,POSTED
1052,2024-01-07,BE,24,18,1794.57,USD,CREDIT,ONLINE,POSTED
1053,2024-01-27,BE,16,65,1689.34,EUR,TRANSFER,ONLINE,POSTED
1054,2024-01-18,IT,249,264,4968.32,USD,DEBIT,BRANCH,POSTED
1055,2024-01-28,BE,309,685,521.61,EUR,CREDIT,MOBILE,POSTED
1056,2024-01-04,PT,312,104,4118.23,EUR,TRANSFER,ATM,POSTED
1057,2024-01-21,DE,445,210,4555.02,EUR,TRANSFER,BRANCH,REVERSED
1058,2024-01-15,BE,255,750,4352.59,EUR,TRANSFER,BRANCH,PENDING
1059,2024-01-27,ES,62,206,2196.1,USD,DEBIT,ONLINE,PENDING
1060,2024-01-11,US,258,175,427.08,USD,TRANSFER,MOBILE,PENDING
1061,2024-01-21,IT,77,771,3767.78,USD,DEBIT,ONLINE,PENDING
1062,2024-01-14,MA,459,469,4759.25,GBP,TRANSFER,BRANCH,POSTED
1063,2024-01-15,ES,394,10,3588.41,GBP,DEBIT,ATM,PENDING
1064,2024-01-11,MA,395,168,2170.93,USD,DEBIT,ONLINE,REVERSED
1065,2024-01-02,BE,498,302,2097.11,GBP,TRANSFER,BRANCH,REVERSED
1066,2024-01-24,UK,465,352,40.5,USD,TRANSFER,ONLINE,REVERSED
1067,2024-01-13,NL,329,210,4438.01,GBP,TRANSFER,MOBILE,REVERSED
1068,2024-01-12,MA,397,202,4404.99,EUR,DEBIT,BRANCH,PENDING
1069,2024-01-24,ES,266,553,1420.36,EUR,TRANSFER,BRANCH,REVERSED
1070,2024-01-11,ES,11,28,4451.71,GBP,TRANSFER,BRANCH,POSTED
1071,2024-01-27,US,371,432,4934.79,EUR,TRANSFER,ATM,PENDING
1072,2024-01-09,BE,181,126,239.62,GBP,DEBIT,MOBILE,PENDING
1073,2024-01-19,FR,232,347,4914.77,GBP,TRANSFER,ONLINE,PENDING
1074,2024-01-10,US,341,732,2864.26,EUR,TRANSFER,MOBILE,REVERSED
1075,2024-01-24,IT,53,335,2582.74,EUR,CREDIT,MOBILE,POSTED
1076,2024-01-05,MA,424,421,410.65,EUR,CREDIT,ONLINE,PENDING
1077,2024-01-07,NL,39,378,3384.44,USD,TRANSFER,MOBILE,PENDING
1078,2024-01-19,NL,325,433,4982.56,GBP,CREDIT,MOBILE,POSTED
1079,2024-01-05,BE,65,496,3556.04,EUR,TRANSFER,ATM,REVERSED
1080,2024-01-07,NL,242,33,3732.74,GBP,CREDIT,ATM,REVERSED
1081,2024-01-28,MA,56,123,1848.56,USD,DEBIT,ONLINE,POSTED
1082,2024-01-12,US,191,310,1470.61,EUR,DEBIT,ONLINE,REVERSED
1083,2024-01-14,FR,479,312,4445.4,EUR,DEBIT,MOBILE,POSTED
1084,2024-01-04,BE,178,69,4352.26,USD,CREDIT,BRANCH,REVERSED
1085,2024-01-15,UK,400,386,2376.66,GBP,TRANSFER,ONLINE,POSTED
1086,2024-01-17,NL,389,460,3336.44,EUR,TRANSFER,BRANCH,POSTED
1087,2024-01-26,PT,340,638,2048.73,EUR,CREDIT,BRANCH,REVERSED
1088,2024-01-02,NL,376,284,3229.94,EUR,TRANSFER,ATM,REVERSED
1089,2024-01-21,US,287,660,619.78,GBP,DEBIT,ONLINE,REVERSED
1090,2024-01-18,PT,387,54,4786.51,GBP,DEBIT,MOBILE,REVERSED
1091,2024-01-29,FR,61,674,4680.97,EUR,DEBIT,BRANCH,POSTED
1092,2024-01-08,PT,227,86,4034.8,GBP,CREDIT,MOBILE,REVERSED
1093,2024-01-02,NL,441,23,1700.44,EUR,CREDIT,ATM,REVERSED
1094,2024-01-11,MA,131,93,574.11,EUR,TRANSFER,ONLINE,PENDING
1095,2024-01-05,ES,130,786,449.05,USD,CREDIT,ONLINE,POSTED
1096,2024-01-20,UK,92,27,3566.79,USD,CREDIT,ATM,PENDING
1097,2024-01-05,MA,457,331,1290.41,EUR,DEBIT,ONLINE,POSTED
1098,2024-01-25,PT,300,242,2465.4,GBP,CREDIT,ATM,PENDING
1099,2024-01-02,UK,237,566,2035.98,USD,DEBIT,MOBILE,REVERSED
1100,2024-01-08,FR,137,567,4817.41,GBP,DEBIT,ONLINE,REVERSED
1101,2024-01-21,ES,155,581,2034.32,EUR,TRANSFER,ONLINE,POSTED
1102,2024-01-12,BE,86,251,2688.14,USD,TRANSFER,MOBILE,POSTED
1103,2024-01-01,NL,492,635,1446.96,EUR,DEBIT,ATM,PENDING
1104,2024-01-09,PT,128,696,1901.39,USD,TRANSFER,ONLINE,REVERSED
1105,2024-01-27,BE,144,46,807.92,GBP,TRANSFER,ATM,PENDING
1106,2024-01-03,MA,357,125,4152.66,GBP,TRANSFER,BRANCH,PENDING
1107,2024-01-07,PT,258,325,4419.77,USD,TRANSFER,BRANCH,REVERSED
1108,2024-01-15,US,125,678,4915.13,USD,DEBIT,MOBILE,REVERSED
1109,2024-01-11,FR,467,708,669.49,EUR,TRANSFER,MOBILE,POSTED
1110,2024-01-29,FR,344,177,2066.4,GBP,TRANSFER,MOBILE,PENDING
1111,2024-01-18,DE,403,664,3256.68,GBP,DEBIT,MOBILE,REVERSED
1112,2024-01-04,UK,497,385,4137.51,USD,CREDIT,ONLINE,REVERSED
1113,2024-01-01,DE,236,379,4681.3,USD,DEBIT,ONLINE,REVERSED
1114,2024-01-01,US,348,726,1789.75,EUR,TRANSFER,BRANCH,REVERSED
1115,2024-01-08,IT,252,371,184.94,USD,TRANSFER,ONLINE,POSTED
1116,2024-01-07,MA,56,284,2845.94,USD,DEBIT,ONLINE,REVERSED
1117,2024-01-24,PT,344,698,3015.26,EUR,DEBIT,ONLINE,REVERSED
1118,2024-01-03,ES,132,583,4277.54,GBP,TRANSFER,BRANCH,POSTED
1119,2024-01-28,FR,496,709,3388.99,GBP,CREDIT,MOBILE,POSTED
1120,2024-01-14,FR,437,330,2163.31,USD,CREDIT,ATM,REVERSED
1121,2024-01-17,NL,253,370,2586.77,EUR,TRANSFER,ONLINE,POSTED
1122,2024-01-09,MA,272,459,1581.89,USD,DEBIT,BRANCH,POSTED
1123,2024-01-29,PT,413,25,4951.33,EUR,TRANSFER,MOBILE,POSTED
1124,2024-01-30,IT,100,168,1646.79,EUR,TRANSFER,ATM,POSTED
1125,2024-01-16,MA,413,24,2963.06,GBP,CREDIT,BRANCH,POSTED
1126,2024-01-04,NL,122,348,4162.76,USD,TRANSFER,ONLINE,POSTED
1127,2024-01-25,PT,317,449,3820.73,GBP,CREDIT,ATM,POSTED
1128,2024-01-02,FR,193,320,4450.53,GBP,DEBIT,ONLINE,POSTED
1129,2024-01-30,NL,28,308,3054.08,USD,DEBIT,ATM,REVERSED
1130,2024-01-02,BE,26,301,4249.8,USD,DEBIT,MOBILE,POSTED
1131,2024-01-28,PT,403,675,3120.42,USD,CREDIT,MOBILE,PENDING
1132,2024-01-29,PT,317,103,1698.74,GBP,DEBIT,MOBILE,REVERSED
1133,2024-01-11,PT,98,110,514.35,GBP,TRANSFER,ATM,REVERSED
1134,2024-01-26,IT,463,586,630.78,GBP,CREDIT,BRANCH,PENDING
1135,2024-01-16,PT,227,190,1216.52,EUR,DEBIT,ONLINE,PENDING
1136,2024-01-19,MA,262,667,3772.11,USD,TRANSFER,ONLINE,POSTED
1137,2024-01-16,US,308,351,1456.03,EUR,TRANSFER,ONLINE,POSTED
1138,2024-01-08,BE,419,572,4293.65,USD,CREDIT,ONLINE,POSTED
1139,2024-01-21,IT,402,70,1708.42,GBP,CREDIT,MOBILE,REVERSED
1140,2024-01-23,UK,436,592,2830.92,USD,TRANSFER,BRANCH,PENDING
1141,2024-01-11,ES,53,465,4380.65,EUR,CREDIT,ONLINE,POSTED
1142,2024-01-21,IT,354,235,2333.22,EUR,DEBIT,MOBILE,REVERSED
1143,2024-01-25,UK,413,757,1880.18,USD,DEBIT,ATM,PENDING
1144,2024-01-01,DE,183,30,2773.9,EUR,CREDIT,MOBILE,POSTED
1145,2024-01-21,PT,467,783,1800.19,EUR,DEBIT,ONLINE,PENDING
1146,2024-01-06,IT,453,268,3594.46,USD,TRANSFER,ONLINE,POSTED
1147,2024-01-07,FR,90,268,4553.33,EUR,TRANSFER,ONLINE,PENDING
1148,2024-01-21,DE,173,215,1526.06,EUR,CREDIT,BRANCH,REVERSED
1149,2024-01-06,BE,409,638,4408.44,GBP,DEBIT,ATM,POSTED
1150,2024-01-29,ES,406,194,959.21,USD,TRANSFER,BRANCH,PENDING
1151,2024-01-20,MA,325,250,4605.15,GBP,TRANSFER,ONLINE,REVERSED
1152,2024-01-10,ES,167,253,267.24,USD,DEBIT,MOBILE,POSTED
1153,2024-01-24,DE,401,481,3955.2,GBP,DEBIT,ONLINE,REVERSED
1154,2024-01-13,BE,191,510,2594.94,EUR,CREDIT,BRANCH,REVERSED
1155,2024-01-23,NL,366,506,2369.32,GBP,CREDIT,ATM,POSTED
1156,2024-01-08,IT,231,240,1980.1,USD,CREDIT,MOBILE,REVERSED
1157,2024-01-06,UK,130,563,424.71,EUR,CREDIT,MOBILE,REVERSED
1158,2024-01-12,IT,298,42,2326.8,GBP,CREDIT,MOBILE,PENDING
1159,2024-01-15,MA,209,376,4022.72,USD,CREDIT,MOBILE,POSTED
1160,2024-01-06,NL,119,271,3227.13,USD,DEBIT,BRANCH,REVERSED
1161,2024-01-17,BE,329,80,3929.58,EUR,DEBIT,ATM,POSTED
1162,2024-01-12,FR,279,205,1669.46,GBP,CREDIT,BRANCH,PENDING
1163,2024-01-24,US,97,722,3020.57,EUR,TRANSFER,BRANCH,POSTED
1164,2024-01-25,US,144,354,3915.86,USD,CREDIT,ATM,PENDING
1165,2024-01-21,BE,389,152,4327.47,EUR,DEBIT,ONLINE,PENDING
1166,2024-01-08,BE,300,565,3788.35,GBP,CREDIT,BRANCH,POSTED
1167,2024-01-11,IT,219,788,4709.71,USD,DEBIT,MOBILE,PENDING
1168,2024-01-28,BE,15,383,695.61,EUR,CREDIT,ATM,PENDING
1169,2024-01-26,UK,173,230,2096.32,GBP,CREDIT,BRANCH,PENDING
1170,2024-01-19,FR,290,32,4610.8,EUR,CREDIT,MOBILE,PENDING
1171,2024-01-07,MA,32,547,1932.78,USD,DEBIT,BRANCH,REVERSED
1172,2024-01-15,US,47,175,522.46,GBP,DEBIT,ATM,REVERSED
1173,2024-01-20,NL,13,191,995.79,USD,CREDIT,ONLINE,POSTED
1174,2024-01-10,BE,35,465,288.21,GBP,DEBIT,ONLINE,PENDING
1175,2024-01-28,MA,200,160,4947.99,EUR,TRANSFER,MOBILE,PENDING
1176,2024-01-24,DE,199,211,650.53,EUR,CREDIT,MOBILE,REVERSED
1177,2024-01-22,NL,81,618,2875.88,USD,TRANSFER,ONLINE,REVERSED
1178,2024-01-23,NL,141,206,38.21,EUR,CREDIT,ATM,PENDING
1179,2024-01-20,IT,269,336,4551.6,USD,CREDIT,MOBILE,REVERSED
1180,2024-01-02,DE,147,661,4405.09,USD,CREDIT,BRANCH,PENDING
1181,2024-01-20,ES,212,255,898.71,GBP,TRANSFER,MOBILE,PENDING
1182,2024-01-13,ES,357,582,478.58,GBP,DEBIT,ONLINE,POSTED
1183,2024-01-09,BE,149,682,4581.57,GBP,TRANSFER,ONLINE,PENDING
1184,2024-01-14,BE,62,377,383.59,EUR,TRANSFER,BRANCH,PENDING
1185,2024-01-15,ES,129,212,2530.82,USD,DEBIT,ATM,REVERSED
1186,2024-01-23,NL,195,351,3730.04,EUR,CREDIT,ATM,POSTED
1187,2024-01-09,DE,363,139,1636.22,GBP,CREDIT,MOBILE,PENDING
1188,2024-01-03,DE,280,672,1212.23,USD,DEBIT,MOBILE,PENDING
1189,2024-01-27,ES,87,18,3035.34,EUR,CREDIT,ATM,REVERSED
1190,2024-01-24,MA,86,79,3357.29,EUR,TRANSFER,BRANCH,POSTED
1191,2024-01-15,UK,91,221,3572.35,GBP,TRANSFER,ONLINE,PENDING
1192,2024-01-23,FR,428,650,4057.75,GBP,TRANSFER,ATM,PENDING
1193,2024-01-23,US,227,53,2991.43,EUR,CREDIT,ONLINE,POSTED
1194,2024-01-12,IT,102,93,81.18,EUR,DEBIT,BRANCH,POSTED
1195,2024-01-22,DE,112,98,3984.82,GBP,DEBIT,ONLINE,POSTED
1196,2024-01-14,BE,55,334,1614.08,GBP,DEBIT,ONLINE,REVERSED
1197,2024-01-13,MA,61,237,1069.69,USD,CREDIT,ONLINE,POSTED
1198,2024-01-13,UK,6,398,1064.63,EUR,DEBIT,BRANCH,REVERSED
1199,2024-01-20,UK,22,68,4427.41,USD,CREDIT,MOBILE,POSTED
1200,2024-01-23,BE,405,582,858.12,EUR,TRANSFER,BRANCH,REVERSED
1201,2024-01-23,MA,347,789,3468.91,USD,DEBIT,BRANCH,REVERSED
1202,2024-01-16,DE,171,18,3043.06,GBP,CREDIT,MOBILE,REVERSED
1203,2024-01-21,IT,257,601,3523.44,EUR,DEBIT,ATM,REVERSED
1204,2024-01-25,DE,158,242,3689.83,EUR,TRANSFER,ATM,POSTED
1205,2024-01-05,UK,255,303,1010.86,USD,DEBIT,ATM,POSTED
1206,2024-01-30,PT,484,454,3696.54,USD,DEBIT,BRANCH,PENDING
1207,2024-01-21,FR,266,424,3240.58,USD,DEBIT,ONLINE,REVERSED
1208,2024-01-11,UK,124,210,2697.02,GBP,DEBIT,ONLINE,REVERSED
1209,2024-01-28,MA,266,329,918.54,GBP,DEBIT,ATM,PENDING
1210,2024-01-03,IT,26,649,4960.07,EUR,DEBIT,ATM,POSTED
1211,2024-01-19,BE,425,209,1182.31,EUR,CREDIT,MOBILE,PENDING
1212,2024-01-06,IT,125,434,883.0,EUR,CREDIT,BRANCH,REVERSED
1213,2024-01-15,IT,139,492,401.0,USD,CREDIT,MOBILE,POSTED
1214,2024-01-16,NL,216,517,3047.36,USD,DEBIT,MOBILE,POSTED
1215,2024-01-25,MA,218,85,3794.53,USD,TRANSFER,ONLINE,REVERSED
1216,2024-01-24,ES,131,389,2318.79,USD,CREDIT,MOBILE,REVERSED
1217,2024-01-20,NL,36,341,684.15,USD,DEBIT,ONLINE,POSTED
1218,2024-01-01,FR,441,512,3652.11,USD,CREDIT,MOBILE,PENDING
1219,2024-01-13,UK,196,501,1539.75,GBP,DEBIT,MOBILE,POSTED
1220,2024-01-30,DE,197,579,812.65,USD,CREDIT,BRANCH,REVERSED
1221,2024-01-23,NL,325,705,1841.53,EUR,TRANSFER,MOBILE,PENDING
1222,2024-01-24,IT,124,489,173.5,USD,TRANSFER,ATM,REVERSED
1223,2024-01-22,ES,133,619,2277.9,GBP,DEBIT,BRANCH,POSTED
1224,2024-01-20,PT,487,678,4207.74,EUR,DEBIT,ATM,REVERSED
1225,2024-01-23,MA,203,723,2931.22,EUR,TRANSFER,ONLINE,PENDING
1226,2024-01-06,MA,129,708,1511.8,GBP,TRANSFER,MOBILE,REVERSED
1227,2024-01-10,MA,385,745,4347.22,EUR,TRANSFER,BRANCH,POSTED
1228,2024-01-09,IT,476,766,1990.45,USD,DEBIT,ONLINE,PENDING
1229,2024-01-01,DE,35,792,3481.89,GBP,CREDIT,BRANCH,REVERSED
1230,2024-01-14,ES,90,383,932.81,EUR,DEBIT,MOBILE,POSTED
1231,2024-01-17,DE,230,580,4072.04,EUR,DEBIT,ATM,REVERSED
1232,2024-01-06,IT,132,418,2204.21,GBP,DEBIT,ONLINE,POSTED
1233,2024-01-10,DE,193,127,1384.53,USD,DEBIT,ONLINE,PENDING
1234,2024-01-16,DE,4,62,1331.14,EUR,TRANSFER,ATM,POSTED
1235,2024-01-07,BE,405,7,1878.95,GBP,CREDIT,MOBILE,PENDING
1236,2024-01-25,UK,309,439,1683.41,GBP,CREDIT,BRANCH,POSTED
1237,2024-01-12,MA,193,625,287.15,USD,CREDIT,ATM,POSTED
1238,2024-01-15,MA,371,142,129.38,EUR,TRANSFER,BRANCH,REVERSED
1239,2024-01-25,IT,188,462,3092.14,GBP,CREDIT,MOBILE,REVERSED
1240,2024-01-07,FR,326,329,84.13,USD,DEBIT,BRANCH,REVERSED
1241,2024-01-15,IT,310,496,2001.43,GBP,DEBIT,BRANCH,PENDING
1242,2024-01-30,NL,337,716,4526.11,GBP,CREDIT,BRANCH,REVERSED
1243,2024-01-07,ES,445,532,4381.29,GBP,TRANSFER,ATM,POSTED
1244,2024-01-16,DE,154,689,4981.53,USD,DEBIT,MOBILE,POSTED
1245,2024-01-16,BE,123,249,1058.99,GBP,TRANSFER,ATM,POSTED
1246,2024-01-14,FR,82,334,4513.34,USD,DEBIT,BRANCH,REVERSED
1247,2024-01-16,DE,340,139,4613.76,GBP,TRANSFER,MOBILE,POSTED
1248,2024-01-26,UK,446,229,4658.97,GBP,DEBIT,BRANCH,PENDING
1249,2024-01-30,MA,334,657,3925.62,USD,DEBIT,ONLINE,PENDING
1250,2024-01-04,US,44,114,446.61,GBP,TRANSFER,ONLINE,REVERSED
1251,2024-01-04,PT,188,130,4266.8,USD,TRANSFER,ATM,PENDING
1252,2024-01-02,PT,274,194,4235.75,USD,CREDIT,BRANCH,REVERSED
1253,2024-01-30,ES,266,679,3008.49,EUR,DEBIT,MOBILE,POSTED
1254,2024-01-18,NL,161,148,4080.92,USD,DEBIT,MOBILE,REVERSED
1255,2024-01-15,ES,307,290,730.21,GBP,TRANSFER,ATM,REVERSED
1256,2024-01-11,US,257,705,618.2,GBP,TRANSFER,MOBILE,REVERSED
1257,2024-01-27,IT,253,298,3521.0,USD,DEBIT,BRANCH,POSTED
1258,2024-01-27,IT,434,750,4672.23,EUR,TRANSFER,ATM,POSTED
1259,2024-01-28,NL,372,401,1496.21,GBP,DEBIT,ATM,REVERSED
1260,2024-01-13,UK,216,694,2367.63,USD,CREDIT,MOBILE,POSTED
1261,2024-01-17,US,144,713,4615.4,GBP,TRANSFER,MOBILE,POSTED
1262,2024-01-05,UK,385,594,4329.41,EUR,TRANSFER,BRANCH,PENDING
1263,2024-01-21,ES,295,140,2209.98,USD,CREDIT,ONLINE,POSTED
1264,2024-01-07,IT,376,666,46.65,GBP,TRANSFER,ATM,REVERSED
1265,2024-01-26,ES,192,437,3397.55,EUR,DEBIT,ATM,PENDING
1266,2024-01-16,ES,483,53,587.62,GBP,TRANSFER,BRANCH,REVERSED
1267,2024-01-14,ES,321,739,2020.57,EUR,DEBIT,ONLINE,PENDING
1268,2024-01-16,US,352,610,4772.82,GBP,TRANSFER,MOBILE,REVERSED
1269,2024-01-26,DE,398,474,4324.61,GBP,CREDIT,BRANCH,REVERSED
1270,2024-01-21,NL,188,11,600.88,EUR,DEBIT,MOBILE,REVERSED
1271,2024-01-22,BE,115,23,2934.67,GBP,CREDIT,BRANCH,REVERSED
1272,2024-01-24,DE,406,607,906.3,USD,TRANSFER,MOBILE,PENDING
1273,2024-01-19,ES,50,333,318.43,GBP,DEBIT,MOBILE,REVERSED
1274,2024-01-01,MA,284,549,3917.59,GBP,CREDIT,ATM,REVERSED
1275,2024-01-27,PT,275,730,4094.32,GBP,DEBIT,ONLINE,REVERSED
1276,2024-01-29,DE,92,613,3476.38,EUR,TRANSFER,MOBILE,PENDING
1277,2024-01-04,FR,65,588,1031.94,EUR,DEBIT,BRANCH,POSTED
1278,2024-01-03,DE,259,305,1818.43,GBP,DEBIT,MOBILE,REVERSED
1279,2024-01-01,IT,153,47,4731.13,GBP,CREDIT,MOBILE,POSTED
1280,2024-01-19,NL,355,320,2613.81,USD,TRANSFER,ONLINE,REVERSED
1281,2024-01-04,FR,121,37,941.18,USD,DEBIT,ONLINE,REVERSED
1282,2024-01-18,IT,302,367,1387.7,GBP,TRANSFER,MOBILE,POSTED
1283,2024-01-18,US,133,390,3249.19,EUR,CREDIT,MOBILE,POSTED
1284,2024-01-09,MA,481,711,717.08,EUR,DEBIT,BRANCH,REVERSED
1285,2024-01-23,IT,365,381,2818.65,GBP,TRANSFER,ONLINE,PENDING
1286,2024-01-27,ES,161,444,1895.33,GBP,DEBIT,ATM,PENDING
1287,2024-01-04,BE,56,700,2742.3,EUR,CREDIT,ATM,PENDING
1288,2024-01-30,UK,398,279,732.5,EUR,CREDIT,ATM,POSTED
1289,2024-01-13,IT,193,107,3913.89,EUR,DEBIT,BRANCH,REVERSED
1290,2024-01-27,NL,48,541,1745.15,GBP,CREDIT,BRANCH,REVERSED
1291,2024-01-04,FR,87,325,4732.61,USD,DEBIT,BRANCH,REVERSED
1292,2024-01-22,BE,282,608,4410.22,USD,CREDIT,ONLINE,PENDING
1293,2024-01-01,BE,365,159,3288.16,EUR,CREDIT,BRANCH,POSTED
1294,2024-01-30,UK,362,796,1246.31,GBP,CREDIT,MOBILE,POSTED
1295,2024-01-15,UK,408,479,2511.64,USD,CREDIT,ONLINE,PENDING
1296,2024-01-21,DE,485,312,2033.17,USD,DEBIT,ATM,POSTED
1297,2024-01-24,IT,483,95,826.4,EUR,DEBIT,BRANCH,REVERSED
1298,2024-01-30,NL,413,10,4810.87,USD,TRANSFER,ONLINE,PENDING
1299,2024-01-16,BE,350,693,4440.51,GBP,DEBIT,MOBILE,POSTED
1300,2024-01-20,IT,466,763,37.44,USD,TRANSFER,BRANCH,POSTED
1301,2024-01-24,BE,350,623,212.74,USD,DEBIT,ONLINE,POSTED
1302,2024-01-03,UK,429,136,2568.91,EUR,CREDIT,MOBILE,PENDING
1303,2024-01-06,UK,496,115,1690.46,GBP,DEBIT,ATM,PENDING
1304,2024-01-10,NL,150,271,1066.12,GBP,TRANSFER,MOBILE,POSTED
1305,2024-01-30,US,475,658,2578.13,EUR,CREDIT,MOBILE,POSTED
1306,2024-01-12,FR,315,471,1643.43,USD,DEBIT,ATM,PENDING
1307,2024-01-29,ES,205,363,45.31,USD,CREDIT,ONLINE,POSTED
1308,2024-01-17,BE,460,157,2054.18,USD,DEBIT,ONLINE,REVERSED
1309,2024-01-09,IT,240,404,1872.17,USD,CREDIT,ONLINE,REVERSED
1310,2024-01-26,US,55,449,3281.74,USD,DEBIT,ONLINE,PENDING
1311,2024-01-24,MA,2,367,4418.0,GBP,DEBIT,ATM,POSTED
1312,2024-01-10,FR,68,404,2105.86,USD,DEBIT,ONLINE,REVERSED
1313,2024-01-07,NL,491,681,4914.66,EUR,CREDIT,MOBILE,REVERSED
1314,2024-01-16,ES,166,769,3822.2,USD,TRANSFER,MOBILE,POSTED
1315,2024-01-04,DE,405,21,631.49,USD,TRANSFER,ATM,REVERSED
1316,2024-01-08,FR,347,350,2148.9,GBP,TRANSFER,ATM,PENDING
1317,2024-01-16,US,144,497,413.99,USD,DEBIT,ONLINE,REVERSED
1318,2024-01-17,ES,127,287,3833.87,USD,TRANSFER,ONLINE,REVERSED
1319,2024-01-27,MA,101,485,3532.6,EUR,TRANSFER,ONLINE,POSTED
1320,2024-01-28,PT,322,649,744.48,EUR,DEBIT,MOBILE,POSTED
1321,2024-01-09,IT,475,149,2132.09,GBP,DEBIT,ATM,POSTED
1322,2024-01-13,MA,268,313,3501.09,EUR,DEBIT,BRANCH,PENDING
1323,2024-01-16,FR,261,437,3219.72,USD,DEBIT,BRANCH,PENDING
1324,2024-01-09,UK,364,428,1235.6,EUR,DEBIT,ATM,POSTED
1325,2024-01-02,UK,108,292,2360.82,GBP,DEBIT,MOBILE,POSTED
1326,2024-01-09,NL,186,342,1522.48,EUR,TRANSFER,ATM,REVERSED
1327,2024-01-18,ES,169,369,3706.72,USD,TRANSFER,BRANCH,POSTED
1328,2024-01-21,US,107,598,1920.86,EUR,DEBIT,ATM,POSTED
1329,2024-01-19,IT,98,721,2229.4,EUR,DEBIT,BRANCH,PENDING
1330,2024-01-24,NL,389,206,2668.25,EUR,DEBIT,ONLINE,POSTED
1331,2024-01-14,BE,364,258,4458.04,GBP,CREDIT,BRANCH,PENDING
