transaction_id,transaction_date,country,customer_id,amount,currency,channel,status
3999,2024-03-16,ES,264,827.52,USD,ONLINE,REVERSED
4000,2024-01-21,IT,738,2675.05,USD,ONLINE,POSTED
4001,2024-01-18,IT,702,912.62,GBP,ATM,PENDING
4002,2024-03-29,FR,66,2116.98,EUR,ONLINE,POSTED
4003,2024-03-07,US,300,692.36,USD,MOBILE,REVERSED
4004,2024-01-10,PT,605,2626.83,GBP,ATM,REVERSED
4005,2024-03-02,UK,839,1606.09,EUR,BRANCH,PENDING
4006,2024-03-29,UK,129,4483.6,EUR,MOBILE,PENDING
4007,2024-02-25,PT,706,3047.15,EUR,ONLINE,REVERSED
4008,2024-01-29,DE,30,19.9,USD,BRANCH,POSTED
4009,2024-01-28,ES,188,3867.51,USD,ONLINE,POSTED
4010,2024-03-04,NL,478,2334.84,EUR,ATM,PENDING
4011,2024-03-05,FR,977,1992.73,USD,MOBILE,POSTED
4012,2024-02-26,FR,212,2793.0,EUR,ONLINE,PENDING
4013,2024-01-05,UK,629,1566.65,GBP,BRANCH,POSTED
4014,2024-03-21,US,86,3639.9,EUR,MOBILE,REVERSED
4015,2024-02-08,FR,135,4489.14,USD,ATM,REVERSED
4016,2024-03-23,MA,484,3907.72,USD,ONLINE,PENDING
4017,2024-02-28,MA,141,1856.88,EUR,MOBILE,POSTED
4018,2024-01-02,FR,250,3533.24,EUR,BRANCH,REVERSED
4019,2024-02-21,US,968,2058.7,EUR,BRANCH,REVERSED
4020,2024-02-27,US,322,2975.47,GBP,ONLINE,POSTED
4021,2024-03-07,IT,601,3495.22,GBP,MOBILE,REVERSED
4022,2024-03-14,BE,725,1389.7,GBP,ATM,PENDING
4023,2024-03-17,BE,437,172.87,GBP,BRANCH,PENDING
4024,2024-01-02,US,611,3511.3,GBP,ONLINE,POSTED
4025,2024-02-23,MA,303,1083.17,EUR,ONLINE,REVERSED
4026,2024-02-02,MA,103,654.68,EUR,ATM,REVERSED
4027,2024-01-14,UK,630,1442.29,USD,ONLINE,PENDING
4028,2024-01-03,FR,716,367.1,GBP,MOBILE,PENDING
4029,2024-03-30,ES,140,4548.19,GBP,BRANCH,PENDING
4030,2024-02-08,ES,846,4447.63,GBP,ONLINE,PENDING
4031,2024-02-20,NL,764,2520.57,USD,ATM,REVERSED
4032,2024-03-05,BE,144,4545.06,EUR,ONLINE,PENDING
4033,2024-03-08,BE,664,2415.91,USD,BRANCH,POSTED
4034,2024-02-19,BE,50,1922.71,EUR,ONLINE,REVERSED
4035,2024-02-02,PT,657,1851.02,USD,MOBILE,REVERSED
4036,2024-03-14,PT,549,4862.36,USD,MOBILE,POSTED
4037,2024-03-27,UK,527,2142.48,USD,BRANCH,REVERSED
4038,2024-02-19,IT,904,3391.68,EUR,ATM,REVERSED
4039,2024-02-26,ES,206,1975.46,EUR,ATM,REVERSED
4040,2024-01-08,PT,901,704.4,EUR,MOBILE,PENDING
4041,2024-01-17,FR,101,2094.05,USD,BRANCH,REVERSED
4042,2024-02-27,BE,416,4755.47,USD,MOBILE,REVERSED
4043,2024-03-07,MA,330,1639.56,USD,MOBILE,PENDING
4044,2024-01-13,ES,260,2351.83,USD,ATM,POSTED
4045,2024-01-07,MA,536,2232.61,GBP,MOBILE,REVERSED
4046,2024-01-17,US,699,288.39,EUR,MOBILE,PENDING
4047,2024-02-15,US,332,533.45,EUR,BRANCH,PENDING
4048,2024-02-03,DE,788,2561.95,GBP,MOBILE,PENDING
4049,2024-01-01,ES,820,4240.3,EUR,ONLINE,REVERSED
4050,2024-02-22,BE,436,85.93,EUR,BRANCH,PENDING
4051,2024-01-06,DE,463,100.38,EUR,MOBILE,POSTED
4052,2024-01-06,PT,305,4049.64,USD,ONLINE,POSTED
4053,2024-03-06,MA,62,867.62,GBP,BRANCH,REVERSED
4054,2024-01-07,BE,626,3679.69,EUR,ATM,REVERSED
4055,2024-02-05,DE,217,1346.3,GBP,ATM,REVERSED
4056,2024-02-25,DE,843,3037.4,GBP,MOBILE,REVERSED
4057,2024-03-03,ES,860,1364.41,EUR,BRANCH,POSTED
4058,2024-01-27,UK,398,3047.36,GBP,ATM,PENDING
4059,2024-02-10,FR,475,1024.02,USD,MOBILE,PENDING
4060,2024-03-06,FR,586,1610.02,GBP,ONLINE,REVERSED
4061,2024-02-02,FR,909,1684.58,GBP,ATM,POSTED
4062,2024-03-25,MA,1,843.76,GBP,BRANCH,PENDING
4063,2024-01-19,FR,820,1167.11,EUR,BRANCH,REVERSED
4064,2024-03-17,ES,340,2603.4,GBP,ATM,PENDING
4065,2024-01-25,US,157,205.3,EUR,MOBILE,REVERSED
4066,2024-02-28,NL,292,2663.42,USD,BRANCH,REVERSED
4067,2024-02-16,DE,672,1544.5,GBP,MOBILE,REVERSED
4068,2024-02-04,BE,738,795.68,EUR,ONLINE,REVERSED
4069,2024-02-10,BE,894,1982.76,GBP,BRANCH,POSTED
4070,2024-03-14,MA,162,1224.22,EUR,ONLINE,PENDING
4071,2024-01-04,UK,739,2743.63,GBP,BRANCH,POSTED
4072,2024-02-28,MA,858,2403.35,GBP,ONLINE,POSTED
4073,2024-02-26,IT,716,13.44,USD,ONLINE,REVERSED
4074,2024-01-28,DE,380,462.27,GBP,ATM,PENDING
4075,2024-03-10,BE,153,1475.21,EUR,MOBILE,PENDING
4076,2024-02-13,PT,319,2072.18,GBP,ATM,PENDING
4077,2024-01-20,IT,136,2301.38,EUR,ONLINE,REVERSED
4078,2024-03-01,DE,461,3123.74,GBP,ATM,POSTED
4079,2024-01-22,IT,482,3396.87,GBP,ATM,POSTED
4080,2024-02-24,UK,843,1364.39,GBP,MOBILE,POSTED
4081,2024-03-26,BE,287,4049.79,USD,BRANCH,REVERSED
4082,2024-02-03,DE,642,3955.52,USD,MOBILE,PENDING
4083,2024-02-10,IT,607,2624.63,GBP,ATM,PENDING
4084,2024-01-27,NL,526,332.48,GBP,ATM,PENDING
4085,2024-03-04,PT,59,2789.57,USD,BRANCH,REVERSED
4086,2024-03-18,MA,171,2025.53,GBP,ONLINE,REVERSED
4087,2024-02-03,BE,524,2217.03,EUR,ATM,POSTED
4088,2024-01-03,NL,408,397.29,EUR,MOBILE,REVERSED
4089,2024-01-14,ES,117,4678.34,GBP,ATM,REVERSED
4090,2024-02-12,DE,560,4392.59,GBP,ATM,POSTED
4091,2024-03-13,BE,535,3218.23,GBP,ATM,REVERSED
4092,2024-01-18,FR,664,4137.77,EUR,MOBILE,PENDING
4093,2024-03-17,FR,894,592.99,USD,ONLINE,POSTED
4094,2024-03-02,ES,603,2774.63,USD,ONLINE,POSTED
4095,2024-02-05,BE,678,4648.55,USD,BRANCH,REVERSED
4096,2024-02-28,FR,248,3569.53,EUR,MOBILE,PENDING
4097,2024-02-11,NL,523,3071.3,GBP,ONLINE,POSTED
4098,2024-02-13,UK,707,2231.01,USD,MOBILE,POSTED
4099,2024-01-13,ES,860,4027.16,EUR,ATM,PENDING
4100,2024-02-12,UK,647,214.5,USD,MOBILE,REVERSED
4101,2024-01-05,UK,130,3218.89,GBP,MOBILE,REVERSED
4102,2024-03-18,IT,528,1369.97,USD,BRANCH,POSTED
4103,2024-02-09,UK,521,2687.44,EUR,ATM,PENDING
4104,2024-01-09,US,909,2417.5,EUR,ATM,POSTED
4105,2024-01-30,UK,871,247.05,USD,MOBILE,POSTED
4106,2024-02-11,MA,838,4672.03,GBP,ATM,REVERSED
4107,2024-01-05,PT,654,2190.12,USD,MOBILE,REVERSED
4108,2024-01-07,ES,237,3194.41,USD,BRANCH,PENDING
4109,2024-02-24,BE,298,1317.76,USD,BRANCH,POSTED
4110,2024-01-30,MA,743,4281.27,USD,ATM,POSTED
4111,2024-02-25,IT,960,674.43,USD,MOBILE,POSTED
4112,2024-03-04,BE,677,1042.35,EUR,BRANCH,REVERSED
4113,2024-03-04,UK,463,3532.39,EUR,ONLINE,REVERSED
4114,2024-02-26,IT,106,2545.71,GBP,ONLINE,REVERSED
4115,2024-01-05,ES,578,4149.5,USD,BRANCH,REVERSED
4116,2024-03-25,US,657,819.22,EUR,ONLINE,POSTED
4117,2024-02-08,DE,384,4272.83,GBP,BRANCH,POSTED
4118,2024-03-11,UK,641,3694.59,GBP,ONLINE,REVERSED
4119,2024-02-25,MA,24,4733.72,EUR,BRANCH,PENDING
4120,2024-02-19,NL,726,1273.79,EUR,ATM,PENDING
4121,2024-03-21,PT,365,2724.3,GBP,ATM,REVERSED
4122,2024-03-03,US,758,4659.52,GBP,ATM,PENDING
4123,2024-01-09,NL,3,1684.01,EUR,ONLINE,POSTED
4124,2024-03-06,DE,414,2823.16,EUR,BRANCH,POSTED
4125,2024-01-30,US,857,1368.01,USD,MOBILE,REVERSED
4126,2024-01-08,PT,261,4086.67,EUR,MOBILE,PENDING
4127,2024-02-06,FR,753,4981.12,GBP,ONLINE,REVERSED
4128,2024-02-21,US,680,3184.97,EUR,ONLINE,POSTED
4129,2024-01-20,MA,984,4263.85,USD,ATM,REVERSED
4130,2024-03-23,PT,393,3535.69,EUR,ATM,REVERSED
4131,2024-01-25,MA,386,2262.65,EUR,MOBILE,PENDING
4132,2024-02-22,MA,975,390.72,EUR,BRANCH,REVERSED
4133,2024-02-20,IT,284,870.31,EUR,ONLINE,POSTED
4134,2024-01-18,IT,275,3068.98,GBP,ATM,POSTED
4135,2024-01-27,NL,995,2117.46,EUR,MOBILE,PENDING
4136,2024-02-15,PT,758,81.71,USD,MOBILE,REVERSED
4137,2024-01-10,UK,153,3178.69,USD,MOBILE,POSTED
4138,2024-02-05,US,27,3084.29,EUR,ONLINE,PENDING
4139,2024-01-09,NL,311,4257.48,USD,MOBILE,PENDING
4140,2024-01-18,MA,833,263.68,GBP,MOBILE,POSTED
4141,2024-03-03,ES,388,1091.71,GBP,BRANCH,REVERSED
4142,2024-03-23,MA,915,3062.09,USD,BRANCH,REVERSED
4143,2024-01-21,ES,497,3426.86,USD,BRANCH,POSTED
4144,2024-02-08,PT,46,132.6,GBP,BRANCH,POSTED
4145,2024-01-23,UK,351,318.67,GBP,ONLINE,PENDING
4146,2024-02-06,US,896,2747.08,USD,ONLINE,POSTED
4147,2024-03-09,BE,234,2863.74,USD,MOBILE,POSTED
4148,2024-01-30,DE,258,4625.83,USD,MOBILE,REVERSED
4149,2024-03-30,DE,382,3433.5,USD,ONLINE,POSTED
4150,2024-02-15,DE,117,1304.31,GBP,MOBILE,REVERSED
4151,2024-03-07,NL,603,4119.67,EUR,ATM,POSTED
4152,2024-03-29,FR,296,70.81,USD,BRANCH,POSTED
4153,2024-02-26,NL,666,2177.8,EUR,ONLINE,POSTED
4154,2024-03-30,BE,823,1870.51,EUR,ATM,POSTED
4155,2024-03-30,BE,491,4825.18,EUR,BRANCH,POSTED
4156,2024-03-15,DE,332,461.4,EUR,BRANCH,POSTED
4157,2024-02-25,NL,547,2063.35,GBP,ATM,POSTED
4158,2024-03-03,BE,79,2744.41,EUR,ATM,REVERSED
4159,2024-03-26,MA,646,2623.0,USD,BRANCH,POSTED
4160,2024-02-12,NL,859,265.34,GBP,ATM,POSTED
4161,2024-02-24,PT,672,990.42,GBP,ATM,PENDING
4162,2024-02-03,ES,723,3715.49,EUR,MOBILE,POSTED
4163,2024-01-07,ES,199,272.09,GBP,MOBILE,PENDING
4164,2024-03-23,UK,931,3477.18,GBP,BRANCH,POSTED
4165,2024-01-22,US,758,478.79,USD,ONLINE,POSTED
4166,2024-02-21,MA,491,184.3,USD,ATM,PENDING
4167,2024-02-10,PT,579,709.2,EUR,MOBILE,PENDING
4168,2024-02-01,IT,869,3701.2,EUR,ONLINE,POSTED
4169,2024-01-18,US,38,158.5,USD,ONLINE,REVERSED
4170,2024-01-17,ES,680,881.33,USD,MOBILE,POSTED
4171,2024-03-24,FR,97,4804.44,GBP,ATM,POSTED
4172,2024-01-15,IT,262,2671.39,EUR,ONLINE,REVERSED
4173,2024-01-13,IT,233,3209.07,USD,ONLINE,REVERSED
4174,2024-02-18,DE,815,1074.17,EUR,BRANCH,PENDING
4175,2024-02-22,US,341,632.08,USD,ONLINE,REVERSED
4176,2024-02-21,US,791,4020.98,GBP,MOBILE,PENDING
4177,2024-01-01,ES,270,2918.67,USD,MOBILE,POSTED
4178,2024-02-04,ES,763,273.49,GBP,BRANCH,POSTED
4179,2024-02-25,NL,651,3350.43,GBP,ONLINE,PENDING
4180,2024-03-25,PT,563,3185.24,USD,ONLINE,REVERSED
4181,2024-03-01,IT,364,2024.42,EUR,BRANCH,REVERSED
4182,2024-01-23,MA,982,2022.02,USD,ATM,PENDING
4183,2024-03-03,MA,983,789.37,EUR,ATM,REVERSED
4184,2024-02-23,MA,307,527.03,USD,BRANCH,POSTED
4185,2024-02-01,MA,869,2908.44,USD,ONLINE,PENDING
4186,2024-02-26,US,945,3823.66,USD,BRANCH,REVERSED
4187,2024-01-30,UK,213,2806.4,GBP,MOBILE,POSTED
4188,2024-03-22,PT,564,4441.24,GBP,ONLINE,POSTED
4189,2024-02-07,IT,898,4554.01,USD,MOBILE,REVERSED
4190,2024-01-20,US,105,1694.44,EUR,ONLINE,REVERSED
4191,2024-02-28,MA,973,983.38,GBP,ONLINE,PENDING
4192,2024-02-04,IT,962,3297.08,USD,BRANCH,REVERSED
4193,2024-02-24,IT,684,2889.18,USD,ATM,PENDING
4194,2024-03-09,ES,303,2827.97,GBP,ONLINE,REVERSED
4195,2024-03-18,BE,806,3286.71,USD,ATM,PENDING
4196,2024-01-29,BE,85,508.43,GBP,ONLINE,REVERSED
4197,2024-02-29,DE,29,1224.97,USD,ONLINE,PENDING
4198,2024-01-17,MA,60,2358.18,EUR,ATM,POSTED
4199,2024-02-05,BE,628,2118.64,USD,ATM,REVERSED
4200,2024-01-18,MA,749,1376.22,EUR,ATM,POSTED
4201,2024-01-16,US,407,3918.99,GBP,BRANCH,PENDING
4202,2024-02-20,ES,331,3212.58,EUR,ONLINE,PENDING
4203,2024-03-30,US,352,3753.51,EUR,ONLINE,REVERSED
4204,2024-01-14,NL,142,3740.51,GBP,BRANCH,POSTED
4205,2024-01-28,MA,840,2863.71,GBP,ATM,REVERSED
4206,2024-01-15,ES,657,2068.64,USD,BRANCH,REVERSED
4207,2024-02-28,DE,635,2050.58,GBP,ATM,PENDING
4208,2024-03-28,BE,229,1093.04,EUR,ATM,POSTED
4209,2024-01-14,MA,110,849.87,GBP,ATM,POSTED
4210,2024-02-21,IT,581,3008.56,GBP,ATM,POSTED
4211,2024-01-25,IT,237,1361.6,USD,ONLINE,PENDING
4212,2024-03-26,MA,853,2410.67,EUR,BRANCH,REVERSED
4213,2024-01-13,US,46,4127.8,GBP,BRANCH,POSTED
4214,2024-01-08,DE,885,2171.37,GBP,ONLINE,POSTED
4215,2024-01-10,US,930,2722.48,EUR,MOBILE,POSTED
4216,2024-02-06,PT,670,3552.18,GBP,ATM,POSTED
4217,2024-01-07,US,671,4494.89,EUR,ATM,POSTED
4218,2024-03-08,BE,850,4408.62,USD,ATM,PENDING
4219,2024-03-10,FR,765,4824.12,GBP,ATM,POSTED
4220,2024-02-07,ES,124,4773.91,EUR,BRANCH,REVERSED
4221,2024-02-12,US,566,1306.4,EUR,ATM,POSTED
4222,2024-02-10,IT,76,2127.91,GBP,MOBILE,REVERSED
4223,2024-03-26,DE,497,4186.83,GBP,ATM,POSTED
4224,2024-03-10,MA,60,400.11,USD,ATM,REVERSED
4225,2024-01-12,NL,118,1017.19,EUR,ATM,REVERSED
4226,2024-03-28,US,948,4238.13,EUR,ONLINE,PENDING
4227,2024-02-29,FR,165,4853.28,GBP,ATM,PENDING
4228,2024-01-12,DE,135,4202.07,USD,BRANCH,PENDING
4229,2024-01-18,NL,956,3486.3,GBP,ONLINE,PENDING
4230,2024-03-01,BE,377,2454.81,USD,MOBILE,POSTED
4231,2024-03-18,DE,244,2770.98,EUR,ATM,REVERSED
4232,2024-03-04,US,629,4853.16,GBP,MOBILE,POSTED
4233,2024-03-14,US,173,1248.27,EUR,ATM,PENDING
4234,2024-02-06,FR,77,3550.22,EUR,BRANCH,POSTED
4235,2024-02-12,FR,420,2984.46,USD,ONLINE,PENDING
4236,2024-01-09,MA,561,1267.1,USD,BRANCH,POSTED
4237,2024-02-11,ES,775,3280.28,GBP,BRANCH,POSTED
4238,2024-01-01,ES,648,1817.06,USD,ATM,REVERSED
4239,2024-02-29,PT,555,2986.46,GBP,BRANCH,REVERSED
4240,2024-03-08,UK,436,1952.74,USD,ONLINE,POSTED
4241,2024-01-04,UK,108,2954.64,GBP,BRANCH,PENDING
4242,2024-02-27,UK,961,3317.38,USD,ONLINE,PENDING
4243,2024-02-16,BE,303,4432.68,EUR,MOBILE,REVERSED
4244,2024-01-12,NL,159,1949.19,EUR,BRANCH,PENDING
4245,2024-02-16,FR,265,1914.53,EUR,MOBILE,POSTED
4246,2024-03-25,FR,84,1471.01,GBP,BRANCH,POSTED
4247,2024-01-29,FR,838,1890.99,GBP,MOBILE,POSTED
4248,2024-02-03,FR,806,3502.47,USD,ATM,POSTED
4249,2024-01-01,MA,418,2707.94,EUR,BRANCH,POSTED
4250,2024-03-03,ES,549,704.45,USD,MOBILE,POSTED
4251,2024-01-25,BE,737,557.49,USD,ONLINE,POSTED
4252,2024-01-30,ES,565,741.27,EUR,ONLINE,PENDING
4253,2024-01-02,BE,284,2355.74,EUR,ONLINE,PENDING
4254,2024-03-18,PT,609,1486.5,EUR,BRANCH,POSTED
4255,2024-01-05,BE,274,2262.4,EUR,ONLINE,PENDING
4256,2024-01-14,DE,958,1232.13,GBP,ATM,PENDING
4257,2024-01-25,UK,990,3899.06,USD,ONLINE,POSTED
4258,2024-03-23,BE,606,657.13,EUR,MOBILE,PENDING
4259,2024-01-16,UK,979,2447.39,EUR,MOBILE,REVERSED
4260,2024-01-31,FR,130,4633.24,EUR,ATM,POSTED
4261,2024-02-08,DE,636,1439.2,GBP,BRANCH,POSTED
4262,2024-02-08,DE,627,1665.25,EUR,ATM,REVERSED
4263,2024-02-03,US,480,2778.8,USD,BRANCH,REVERSED
4264,2024-03-21,ES,563,183.03,EUR,ONLINE,POSTED
4265,2024-02-19,IT,774,1722.42,GBP,ATM,REVERSED
4266,2024-01-30,NL,571,2926.33,EUR,ONLINE,POSTED
4267,2024-01-29,PT,742,4524.6,USD,BRANCH,POSTED
4268,2024-02-21,PT,589,69.69,USD,BRANCH,PENDING
4269,2024-03-04,UK,606,2861.25,GBP,ATM,REVERSED
4270,2024-02-05,ES,589,4474.07,EUR,MOBILE,REVERSED
4271,2024-02-25,PT,652,245.15,USD,BRANCH,POSTED
4272,2024-03-07,PT,820,2716.57,EUR,MOBILE,POSTED
4273,2024-01-07,MA,339,2102.47,EUR,ONLINE,PENDING
4274,2024-02-04,UK,454,4468.51,EUR,MOBILE,PENDING
4275,2024-01-19,NL,424,467.07,EUR,MOBILE,REVERSED
4276,2024-03-12,DE,306,2939.14,GBP,ATM,POSTED
4277,2024-02-15,IT,650,103.46,USD,ONLINE,PENDING
4278,2024-02-21,PT,628,804.48,GBP,MOBILE,PENDING
4279,2024-02-04,US,470,3869.59,USD,ONLINE,PENDING
4280,2024-01-02,BE,288,3376.89,EUR,ONLINE,PENDING
4281,2024-01-23,IT,308,2561.91,EUR,BRANCH,POSTED
4282,2024-02-28,ES,315,553.94,USD,BRANCH,POSTED
4283,2024-02-20,PT,110,1638.81,USD,BRANCH,PENDING
4284,2024-02-06,PT,950,144.94,EUR,MOBILE,REVERSED
4285,2024-02-18,FR,166,1388.47,USD,MOBILE,POSTED
4286,2024-01-31,IT,226,3286.14,GBP,BRANCH,REVERSED
4287,2024-03-17,US,367,907.23,EUR,ATM,PENDING
4288,2024-03-22,BE,943,4052.34,GBP,MOBILE,POSTED
4289,2024-01-06,US,20,4558.33,EUR,MOBILE,PENDING
4290,2024-01-24,PT,614,454.14,EUR,ATM,PENDING
4291,2024-02-07,ES,614,695.03,EUR,ATM,PENDING
4292,2024-01-12,MA,475,2708.33,EUR,ATM,PENDING
4293,2024-03-28,IT,604,881.29,USD,MOBILE,REVERSED
4294,2024-01-27,NL,879,4952.6,EUR,MOBILE,POSTED
4295,2024-01-17,UK,769,166.05,EUR,ATM,POSTED
4296,2024-03-16,ES,512,226.74,GBP,BRANCH,POSTED
4297,2024-01-24,ES,46,2090.52,GBP,ATM,POSTED
4298,2024-03-14,IT,658,1218.35,USD,ONLINE,PENDING
4299,2024-03-18,NL,86,3018.91,EUR,ATM,REVERSED
4300,2024-01-03,ES,725,2909.25,USD,MOBILE,POSTED
4301,2024-02-18,ES,188,4208.59,USD,BRANCH,REVERSED
4302,2024-03-04,DE,526,3700.07,USD,BRANCH,POSTED
4303,2024-02-27,PT,636,4059.67,EUR,ONLINE,POSTED
4304,2024-02-06,UK,744,4019.2,EUR,ONLINE,REVERSED
4305,2024-01-30,DE,985,1925.97,GBP,MOBILE,PENDING
4306,2024-03-09,DE,291,1658.16,USD,MOBILE,REVERSED
4307,2024-02-06,IT,454,65.23,GBP,ATM,REVERSED
4308,2024-02-07,UK,200,3388.72,GBP,ATM,POSTED
4309,2024-03-26,NL,997,2495.27,USD,MOBILE,PENDING
4310,2024-01-08,UK,181,3294.51,GBP,MOBILE,POSTED
4311,2024-01-17,FR,802,2877.92,GBP,ATM,REVERSED
4312,2024-03-23,UK,488,2737.65,USD,ATM,REVERSED
4313,2024-03-20,FR,159,661.1,EUR,ATM,PENDING
4314,2024-03-02,BE,696,4636.88,EUR,MOBILE,REVERSED
4315,2024-03-02,MA,209,1677.16,EUR,ONLINE,POSTED
4316,2024-03-28,NL,126,2696.22,GBP,ONLINE,POSTED
4317,2024-01-18,MA,838,3179.16,GBP,BRANCH,REVERSED
4318,2024-03-06,UK,424,1104.13,USD,ATM,POSTED
4319,2024-02-06,ES,620,1558.53,EUR,ATM,POSTED
4320,2024-02-01,NL,850,1683.92,EUR,ONLINE,POSTED
4321,2024-03-30,DE,212,716.86,USD,BRANCH,REVERSED
4322,2024-03-25,BE,871,1901.11,GBP,ONLINE,POSTED
4323,2024-03-02,BE,730,1290.02,USD,ONLINE,REVERSED
4324,2024-03-04,MA,350,2851.05,USD,ONLINE,REVERSED
4325,2024-01-18,FR,96,492.71,USD,ATM,PENDING
4326,2024-02-15,ES,717,2140.42,USD,ONLINE,PENDING
4327,2024-02-26,IT,892,4437.55,EUR,ONLINE,PENDING
4328,2024-01-24,US,323,4715.39,EUR,ONLINE,PENDING
4329,2024-02-16,MA,321,4651.83,USD,MOBILE,PENDING
4330,2024-02-03,BE,451,2557.04,GBP,MOBILE,POSTED
4331,2024-01-22,US,833,4011.05,USD,BRANCH,POSTED
4332,2024-01-03,US,416,3127.75,USD,ATM,PENDING
4333,2024-03-15,ES,993,2837.85,USD,MOBILE,REVERSED
4334,2024-02-12,DE,146,4092.3,EUR,MOBILE,POSTED
4335,2024-02-27,MA,728,2461.46,GBP,ONLINE,REVERSED
4336,2024-02-10,FR,628,2204.81,EUR,BRANCH,REVERSED
4337,2024-02-04,ES,74,655.82,EUR,BRANCH,PENDING
4338,2024-03-25,UK,922,22.85,EUR,ONLINE,PENDING
4339,2024-03-04,NL,563,4919.85,GBP,ATM,PENDING
4340,2024-02-14,NL,740,2836.62,EUR,BRANCH,POSTED
4341,2024-03-07,US,714,3277.54,USD,ATM,POSTED
4342,2024-01-30,PT,542,670.64,USD,MOBILE,REVERSED
4343,2024-03-28,ES,792,1215.83,USD,ONLINE,REVERSED
4344,2024-01-08,PT,715,3516.1,USD,ATM,REVERSED
4345,2024-02-20,NL,409,3829.92,USD,ATM,PENDING
4346,2024-01-26,MA,645,1099.33,EUR,MOBILE,POSTED
4347,2024-01-01,DE,68,4942.21,EUR,ATM,POSTED
4348,2024-03-27,BE,299,2517.4,USD,ONLINE,PENDING
4349,2024-02-02,BE,208,1023.76,EUR,MOBILE,PENDING
4350,2024-03-27,PT,390,115.68,GBP,ONLINE,REVERSED
4351,2024-03-10,PT,415,2494.33,GBP,ATM,REVERSED
4352,2024-01-27,MA,8,4259.25,GBP,BRANCH,REVERSED
4353,2024-02-06,MA,897,4579.99,EUR,ATM,REVERSED
4354,2024-02-17,MA,286,2841.73,EUR,ATM,POSTED
4355,2024-01-19,US,636,1848.59,EUR,ONLINE,PENDING
4356,2024-01-07,FR,79,542.3,USD,BRANCH,PENDING
4357,2024-01-15,NL,353,3935.63,GBP,ATM,REVERSED
4358,2024-01-07,IT,974,2620.09,GBP,ATM,PENDING
4359,2024-02-02,DE,62,1409.95,USD,ONLINE,POSTED
4360,2024-02-14,MA,394,4468.23,USD,ATM,REVERSED
4361,2024-01-28,UK,195,2612.68,GBP,ATM,PENDING
4362,2024-03-06,IT,488,1552.16,USD,BRANCH,REVERSED
4363,2024-01-07,IT,43,3122.7,EUR,ATM,PENDING
4364,2024-03-07,UK,390,1409.88,EUR,MOBILE,PENDING
4365,2024-03-11,US,36,456.96,GBP,ATM,POSTED
4366,2024-02-29,DE,414,4487.39,GBP,ONLINE,PENDING
4367,2024-03-30,DE,446,467.95,USD,MOBILE,PENDING
4368,2024-03-07,MA,115,426.85,GBP,MOBILE,PENDING
4369,2024-02-26,UK,593,3679.48,GBP,ONLINE,REVERSED
4370,2024-01-26,ES,423,329.3,EUR,BRANCH,POSTED
4371,2024-02-12,BE,212,1875.24,USD,BRANCH,REVERSED
4372,2024-03-10,DE,602,1739.54,USD,MOBILE,REVERSED
4373,2024-01-20,BE,378,1235.32,EUR,ONLINE,REVERSED
4374,2024-03-24,PT,788,3805.66,EUR,BRANCH,POSTED
4375,2024-02-19,MA,675,710.99,USD,MOBILE,PENDING
4376,2024-03-12,FR,68,3406.92,GBP,BRANCH,PENDING
4377,2024-02-24,BE,496,3024.16,EUR,ATM,POSTED
4378,2024-01-01,ES,807,2577.68,EUR,ONLINE,PENDING
4379,2024-01-23,NL,772,1921.86,GBP,ONLINE,PENDING
4380,2024-02-10,DE,653,1855.51,GBP,ATM,POSTED
4381,2024-02-10,ES,895,2589.78,USD,MOBILE,POSTED
4382,2024-01-31,FR,823,2722.3,EUR,ATM,REVERSED
4383,2024-03-13,NL,128,4430.12,EUR,MOBILE,POSTED
4384,2024-03-12,ES,972,2419.42,USD,MOBILE,PENDING
4385,2024-01-15,DE,899,3800.02,USD,ONLINE,PENDING
4386,2024-01-17,NL,668,2520.27,USD,ONLINE,POSTED
4387,2024-03-18,FR,8,2213.48,EUR,ONLINE,POSTED
4388,2024-01-07,ES,733,4287.89,EUR,ONLINE,PENDING
4389,2024-03-27,US,500,1083.82,GBP,ATM,PENDING
4390,2024-03-25,NL,869,4108.43,GBP,MOBILE,PENDING
4391,2024-01-13,PT,854,4639.67,GBP,MOBILE,POSTED
4392,2024-03-27,PT,596,3154.85,EUR,MOBILE,PENDING
4393,2024-03-19,MA,358,3859.63,USD,MOBILE,PENDING
4394,2024-02-07,FR,621,3047.39,GBP,MOBILE,REVERSED
4395,2024-01-31,IT,294,3895.11,EUR,ATM,REVERSED
4396,2024-02-16,ES,165,4680.91,USD,ONLINE,REVERSED
4397,2024-02-18,UK,200,3901.88,GBP,ONLINE,REVERSED
4398,2024-01-24,ES,857,442.13,EUR,BRANCH,POSTED
4399,2024-03-20,FR,469,107.23,GBP,BRANCH,PENDING
4400,2024-03-26,IT,431,251.29,EUR,BRANCH,PENDING
4401,2024-03-22,PT,117,414.0,USD,ATM,REVERSED
4402,2024-03-30,DE,44,347.14,GBP,ONLINE,PENDING
4403,2024-01-02,FR,516,164.45,USD,BRANCH,REVERSED
4404,2024-03-14,IT,685,1309.01,USD,BRANCH,REVERSED
4405,2024-02-28,BE,940,4269.6,EUR,BRANCH,PENDING
4406,2024-03-05,BE,730,1035.87,USD,ATM,REVERSED
4407,2024-01-24,DE,290,2852.7,USD,ATM,PENDING
