transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,status
3919,0,2024-01-15,2376.49,GBP,TRANSFER,ATM,REVERSED
3920,110,2024-03-08,3669.01,GBP,TRANSFER,ATM,PENDING
3921,0,2024-01-09,307.19,EUR,CREDIT,ONLINE,POSTED
3922,0,2024-02-19,4468.23,USD,DEBIT,ONLINE,PENDING
3923,0,2024-03-22,3273.0,USD,TRANSFER,ONLINE,PENDING
3924,0,2024-02-10,1761.97,EUR,DEBIT,ATM,REVERSED
3925,0,2024-01-14,4610.95,GBP,CREDIT,MOBILE,PENDING
3926,0,2024-03-03,4204.13,USD,TRANSFER,BRANCH,POSTED
3927,0,2024-03-18,186.97,USD,TRANSFER,ATM,PENDING
3928,269,2024-03-29,2794.21,GBP,DEBIT,MOBILE,REVERSED
3929,0,2024-01-12,534.41,GBP,CREDIT,MOBILE,REVERSED
3930,57,2024-01-11,2844.18,USD,CREDIT,MOBILE,PENDING
3931,0,2024-03-07,1010.62,EUR,DEBIT,MOBILE,POSTED
3932,0,2024-01-06,3597.37,EUR,CREDIT,ONLINE,PENDING
3933,0,2024-02-15,3218.48,EUR,TRANSFER,BRANCH,PENDING
3934,0,2024-01-20,2727.62,EUR,CREDIT,ONLINE,POSTED
3935,0,2024-03-16,3852.55,GBP,DEBIT,BRANCH,POSTED
3936,0,2024-03-25,710.99,USD,TRANSFER,MOBILE,PENDING
3937,0,2024-01-09,3406.92,GBP,CREDIT,MOBILE,PENDING
3938,0,2024-03-18,4345.17,EUR,DEBIT,ATM,POSTED
3939,174,2024-01-27,788.79,USD,DEBIT,MOBILE,PENDING
3940,0,2024-03-12,4055.78,EUR,CREDIT,BRANCH,POSTED
3941,0,2024-01-08,823.87,EUR,TRANSFER,BRANCH,PENDING
3942,0,2024-01-31,23.09,GBP,CREDIT,ONLINE,POSTED
3943,0,2024-03-13,4619.36,EUR,TRANSFER,ATM,REVERSED
3944,0,2024-01-29,2778.29,GBP,DEBIT,MOBILE,PENDING
3945,0,2024-01-15,605.23,GBP,CREDIT,ONLINE,PENDING
3946,0,2024-03-02,3262.71,USD,DEBIT,ATM,REVERSED
3947,0,2024-02-26,4537.09,EUR,DEBIT,ATM,POSTED
3948,,2024-02-05,704.92,USD,TRANSFER,BRANCH,PENDING
3949,0,2024-03-27,4821.6,USD,TRANSFER,MOBILE,REVERSED
3950,0,2024-03-01,470.58,GBP,TRANSFER,MOBILE,POSTED
3951,0,2024-03-15,3154.85,EUR,CREDIT,BRANCH,REVERSED
3952,0,2024-02-14,3859.63,USD,CREDIT,MOBILE,PENDING
3953,0,2024-03-19,3617.42,USD,TRANSFER,ONLINE,POSTED
3954,0,2024-02-04,81.37,GBP,TRANSFER,BRANCH,POSTED
3955,0,2024-02-06,4724.94,GBP,CREDIT,BRANCH,POSTED
3956,319,2024-01-26,4785.98,EUR,DEBIT,ATM,REVERSED
3957,0,2024-02-03,1220.14,GBP,TRANSFER,ATM,PENDING
3958,0,2024-03-29,1423.29,GBP,DEBIT,MOBILE,POSTED
3959,171,2024-03-04,3943.17,GBP,DEBIT,ATM,PENDING
3960,0,2024-03-30,481.82,EUR,CREDIT,ONLINE,PENDING
3961,0,2024-03-05,164.45,USD,CREDIT,ONLINE,REVERSED
3962,0,2024-02-29,4548.77,GBP,CREDIT,ONLINE,POSTED
3963,0,2024-03-05,2502.47,EUR,CREDIT,MOBILE,POSTED
3964,0,2024-01-14,1419.16,USD,CREDIT,ATM,PENDING
3965,0,2024-03-05,4620.71,GBP,CREDIT,BRANCH,REVERSED
3966,415,2024-01-20,115.71,EUR,DEBIT,MOBILE,REVERSED
3967,0,2024-03-25,2038.93,USD,DEBIT,ONLINE,PENDING
3968,0,2024-02-12,1320.08,GBP,DEBIT,MOBILE,REVERSED
3969,0,2024-01-01,197.95,EUR,TRANSFER,ONLINE,POSTED
3970,0,2024-03-26,249.1,USD,TRANSFER,MOBILE,POSTED
3971,0,2024-03-16,121.41,USD,CREDIT,ONLINE,POSTED
3972,0,2024-01-15,2003.82,GBP,DEBIT,ATM,REVERSED
3973,0,2024-01-26,4941.77,USD,CREDIT,ONLINE,PENDING
3974,0,2024-01-26,4059.31,EUR,DEBIT,ATM,REVERSED
3975,0,2024-01-07,2632.09,GBP,TRANSFER,ONLINE,POSTED
3976,0,2024-03-07,570.68,EUR,CREDIT,ATM,POSTED
3977,0,2024-01-30,1680.28,USD,DEBIT,BRANCH,REVERSED
3978,307,2024-01-24,3125.34,EUR,TRANSFER,ONLINE,POSTED
3979,361,2024-01-29,3167.15,USD,CREDIT,ATM,POSTED
3980,201,2024-01-22,2669.41,GBP,DEBIT,ATM,POSTED
3981,345,2024-03-22,2146.02,EUR,CREDIT,BRANCH,PENDING
3982,131,2024-02-28,4234.17,USD,TRANSFER,ONLINE,POSTED
3983,441,2024-01-12,182.64,USD,TRANSFER,ONLINE,REVERSED
3984,125,2024-01-02,4310.23,USD,CREDIT,ONLINE,REVERSED
3985,0,2024-03-05,1451.79,EUR,DEBIT,ATM,REVERSED
3986,0,2024-03-26,2111.53,EUR,CREDIT,MOBILE,REVERSED
3987,331,2024-01-04,3787.58,EUR,CREDIT,MOBILE,PENDING
3988,0,2024-01-13,2545.93,USD,CREDIT,ONLINE,REVERSED
3989,0,2024-01-28,2046.43,EUR,CREDIT,BRANCH,POSTED
3990,0,2024-03-24,1983.16,GBP,DEBIT,MOBILE,PENDING
3991,0,2024-01-21,921.19,USD,CREDIT,MOBILE,REVERSED
3992,263,2024-01-02,2849.81,GBP,DEBIT,MOBILE,REVERSED
3993,0,2024-02-20,4947.56,USD,DEBIT,ONLINE,REVERSED
3994,308,2024-03-27,4460.06,GBP,TRANSFER,ATM,PENDING
3995,0,2024-03-15,1209.95,USD,TRANSFER,ATM,POSTED
3996,0,2024-03-20,2383.63,USD,DEBIT,MOBILE,PENDING
3997,428,2024-03-04,1901.53,EUR,TRANSFER,ONLINE,REVERSED
3998,0,2024-03-09,124.16,EUR,DEBIT,BRANCH,POSTED
3999,55,2024-02-19,1648.98,GBP,TRANSFER,ONLINE,REVERSED
4000,0,2024-01-18,2951.57,USD,CREDIT,BRANCH,POSTED
4001,0,2024-02-26,402.31,EUR,CREDIT,MOBILE,POSTED
4002,0,2024-03-24,1805.94,EUR,DEBIT,ONLINE,PENDING
4003,0,2024-03-22,905.55,USD,TRANSFER,MOBILE,PENDING
4004,0,2024-01-07,3132.67,GBP,DEBIT,ONLINE,REVERSED
4005,0,2024-01-16,509.28,EUR,CREDIT,ATM,POSTED
4006,0,2024-02-20,4178.23,EUR,CREDIT,BRANCH,POSTED
4007,0,2024-01-03,2008.1,GBP,TRANSFER,BRANCH,POSTED
4008,82,2024-01-30,4255.06,USD,TRANSFER,ONLINE,POSTED
4009,0,2024-01-03,1922.82,EUR,DEBIT,MOBILE,REVERSED
4010,0,2024-01-18,4062.12,EUR,CREDIT,MOBILE,POSTED
4011,0,2024-03-14,2256.71,EUR,CREDIT,BRANCH,POSTED
4012,0,2024-02-11,2474.6,GBP,DEBIT,BRANCH,PENDING
4013,0,2024-03-25,4805.19,USD,CREDIT,MOBILE,PENDING
4014,0,2024-02-18,2714.21,USD,DEBIT,BRANCH,REVERSED
4015,0,2024-02-17,1095.13,USD,TRANSFER,ATM,PENDING
4016,0,2024-02-24,4481.72,GBP,TRANSFER,MOBILE,PENDING
4017,263,2024-01-26,3331.62,USD,TRANSFER,ONLINE,PENDING
4018,0,2024-01-30,3307.09,USD,TRANSFER,MOBILE,REVERSED
4019,0,2024-02-23,4160.79,EUR,CREDIT,MOBILE,PENDING
4020,0,2024-01-31,772.13,GBP,CREDIT,MOBILE,PENDING
4021,0,2024-01-01,4621.63,GBP,CREDIT,ONLINE,POSTED
4022,333,2024-02-22,3857.5,GBP,TRANSFER,ONLINE,REVERSED
4023,128,2024-02-08,1220.03,GBP,CREDIT,BRANCH,REVERSED
4024,0,2024-01-04,3816.03,USD,CREDIT,ATM,PENDING
4025,16,2024-03-17,875.17,USD,CREDIT,MOBILE,POSTED
4026,,2024-01-02,256.63,EUR,CREDIT,ONLINE,REVERSED
4027,290,2024-01-06,3485.02,USD,DEBIT,MOBILE,POSTED
4028,302,2024-02-10,1348.94,USD,TRANSFER,ATM,POSTED
4029,0,2024-01-04,318.11,EUR,CREDIT,BRANCH,POSTED
4030,0,2024-03-27,664.14,GBP,TRANSFER,ATM,PENDING
4031,11,2024-03-25,925.77,GBP,DEBIT,BRANCH,POSTED
4032,0,2024-01-09,697.21,USD,TRANSFER,BRANCH,REVERSED
4033,0,2024-03-28,1163.47,EUR,CREDIT,BRANCH,POSTED
4034,0,2024-01-13,559.26,EUR,TRANSFER,BRANCH,REVERSED
4035,0,2024-01-22,2006.12,EUR,CREDIT,BRANCH,POSTED
4036,0,2024-03-27,1902.14,EUR,TRANSFER,BRANCH,POSTED
4037,0,2024-03-08,1818.02,EUR,TRANSFER,ONLINE,REVERSED
4038,,2024-02-14,1743.46,USD,DEBIT,BRANCH,REVERSED
4039,20,2024-03-18,4119.16,GBP,DEBIT,ONLINE,PENDING
4040,0,2024-03-02,3328.15,USD,CREDIT,BRANCH,PENDING
4041,112,2024-03-29,2269.32,EUR,CREDIT,ONLINE,PENDING
4042,0,2024-01-14,2079.25,EUR,DEBIT,MOBILE,PENDING
4043,0,2024-01-18,4229.43,GBP,CREDIT,MOBILE,PENDING
4044,368,2024-01-22,3805.49,USD,DEBIT,ONLINE,PENDING
4045,0,2024-02-02,2629.07,GBP,TRANSFER,MOBILE,PENDING
4046,0,2024-03-16,3107.56,EUR,CREDIT,ONLINE,POSTED
4047,0,2024-02-25,1203.25,EUR,TRANSFER,BRANCH,POSTED
4048,0,2024-03-04,4705.18,USD,CREDIT,ATM,REVERSED
4049,0,2024-03-19,4107.71,GBP,DEBIT,ONLINE,REVERSED
4050,,2024-02-23,2204.13,GBP,DEBIT,ONLINE,POSTED
4051,0,2024-01-30,4139.1,GBP,TRANSFER,ATM,PENDING
4052,0,2024-01-12,3288.2,GBP,DEBIT,ATM,POSTED
4053,0,2024-02-01,2004.29,USD,DEBIT,ONLINE,REVERSED
4054,0,2024-01-31,536.23,USD,DEBIT,MOBILE,PENDING
4055,226,2024-02-18,2333.32,GBP,TRANSFER,ATM,POSTED
4056,,2024-02-07,2952.76,GBP,CREDIT,BRANCH,POSTED
4057,266,2024-01-26,3234.84,EUR,CREDIT,BRANCH,POSTED
4058,43,2024-01-05,3428.69,EUR,TRANSFER,MOBILE,PENDING
4059,0,2024-03-23,536.91,EUR,CREDIT,ONLINE,REVERSED
4060,0,2024-03-27,4680.7,GBP,DEBIT,MOBILE,PENDING
4061,465,2024-02-27,1068.93,EUR,TRANSFER,ATM,PENDING
4062,0,2024-03-19,417.82,EUR,TRANSFER,MOBILE,POSTED
4063,79,2024-01-21,490.65,GBP,DEBIT,MOBILE,REVERSED
4064,402,2024-02-11,2213.83,GBP,CREDIT,MOBILE,PENDING
4065,0,2024-01-04,1795.57,GBP,TRANSFER,MOBILE,PENDING
4066,0,2024-03-23,1460.8,GBP,TRANSFER,ATM,PENDING
4067,28,2024-02-02,1371.55,EUR,DEBIT,ONLINE,POSTED
4068,0,2024-03-23,1887.04,GBP,DEBIT,MOBILE,REVERSED
4069,0,2024-01-28,3724.14,USD,TRANSFER,BRANCH,POSTED
4070,0,2024-02-10,2515.49,USD,CREDIT,ATM,POSTED
4071,0,2024-01-07,1361.73,GBP,TRANSFER,ONLINE,PENDING
4072,0,2024-03-29,2296.73,USD,CREDIT,ATM,REVERSED
4073,,2024-01-19,1201.23,USD,TRANSFER,ATM,POSTED
4074,0,2024-02-01,4150.69,GBP,DEBIT,MOBILE,POSTED
4075,0,2024-02-10,501.54,EUR,CREDIT,MOBILE,POSTED
4076,0,2024-02-09,799.26,EUR,DEBIT,ONLINE,REVERSED
4077,0,2024-01-22,1808.95,EUR,DEBIT,ATM,REVERSED
4078,,2024-03-28,3656.29,GBP,CREDIT,ATM,REVERSED
4079,210,2024-01-29,2077.26,EUR,DEBIT,ATM,REVERSED
4080,245,2024-02-01,3691.66,GBP,DEBIT,MOBILE,REVERSED
4081,0,2024-02-09,3240.43,USD,CREDIT,ONLINE,POSTED
4082,0,2024-02-15,647.88,USD,TRANSFER,ATM,POSTED
4083,467,2024-01-02,2284.3,USD,DEBIT,BRANCH,REVERSED
4084,0,2024-01-04,3972.48,GBP,TRANSFER,BRANCH,POSTED
4085,0,2024-02-28,33.09,USD,DEBIT,ATM,REVERSED
4086,318,2024-02-03,3992.94,USD,CREDIT,BRANCH,PENDING
4087,0,2024-03-01,709.7,USD,CREDIT,BRANCH,PENDING
4088,307,2024-01-24,2268.14,USD,DEBIT,ONLINE,PENDING
4089,0,2024-03-28,4054.59,GBP,TRANSFER,MOBILE,POSTED
4090,123,2024-03-15,1772.52,EUR,DEBIT,MOBILE,PENDING
4091,225,2024-03-10,1094.57,EUR,CREDIT,BRANCH,PENDING
4092,0,2024-01-13,978.79,GBP,CREDIT,BRANCH,POSTED
4093,0,2024-01-18,1087.86,GBP,TRANSFER,BRANCH,REVERSED
4094,0,2024-01-09,1510.33,USD,CREDIT,ONLINE,PENDING
4095,0,2024-01-28,5.24,GBP,DEBIT,ATM,PENDING
4096,0,2024-01-13,3421.3,EUR,TRANSFER,ATM,PENDING
4097,0,2024-03-06,1134.59,GBP,CREDIT,MOBILE,POSTED
4098,212,2024-02-03,2396.51,USD,CREDIT,BRANCH,PENDING
4099,0,2024-03-13,1938.11,GBP,CREDIT,ATM,POSTED
4100,0,2024-03-12,3897.27,EUR,DEBIT,ATM,PENDING
4101,0,2024-03-03,3414.87,GBP,DEBIT,MOBILE,REVERSED
4102,0,2024-01-11,3827.77,GBP,DEBIT,ONLINE,REVERSED
4103,304,2024-01-15,3306.94,EUR,CREDIT,ATM,PENDING
4104,0,2024-01-29,1401.52,EUR,CREDIT,ATM,PENDING
4105,,2024-03-28,726.62,EUR,DEBIT,MOBILE,POSTED
4106,0,2024-01-21,1404.55,EUR,TRANSFER,ONLINE,POSTED
4107,0,2024-01-15,2232.3,GBP,CREDIT,ATM,PENDING
4108,0,2024-02-27,2629.58,GBP,TRANSFER,BRANCH,REVERSED
4109,0,2024-02-06,2908.59,USD,TRANSFER,ATM,PENDING
4110,0,2024-01-18,533.17,EUR,DEBIT,BRANCH,REVERSED
4111,404,2024-02-12,4939.24,USD,TRANSFER,ATM,REVERSED
4112,0,2024-03-25,510.93,EUR,CREDIT,ATM,PENDING
4113,0,2024-03-28,4270.93,GBP,CREDIT,MOBILE,POSTED
4114,0,2024-02-22,1001.38,EUR,DEBIT,MOBILE,PENDING
4115,229,2024-01-23,3724.49,USD,DEBIT,MOBILE,REVERSED
4116,0,2024-02-22,1090.38,GBP,TRANSFER,ATM,POSTED
4117,0,2024-01-28,2628.25,GBP,TRANSFER,ATM,PENDING
4118,0,2024-01-22,3488.8,EUR,DEBIT,ATM,PENDING
4119,0,2024-03-04,1740.95,GBP,TRANSFER,ONLINE,POSTED
4120,0,2024-03-29,973.16,EUR,DEBIT,ATM,PENDING
4121,0,2024-03-08,1647.79,GBP,DEBIT,ATM,PENDING
4122,0,2024-01-08,1214.12,GBP,DEBIT,BRANCH,REVERSED
4123,0,2024-03-07,3882.85,GBP,DEBIT,BRANCH,REVERSED
4124,0,2024-01-31,3400.73,GBP,TRANSFER,ATM,POSTED
4125,0,2024-02-05,4995.95,EUR,TRANSFER,ONLINE,POSTED
4126,397,2024-02-13,530.1,USD,DEBIT,ONLINE,PENDING
4127,0,2024-01-09,3147.12,USD,CREDIT,MOBILE,POSTED
4128,54,2024-01-24,3533.64,USD,DEBIT,ATM,REVERSED
4129,0,2024-01-30,2857.67,USD,CREDIT,BRANCH,POSTED
4130,370,2024-03-12,1259.19,EUR,DEBIT,BRANCH,PENDING
4131,0,2024-01-07,3015.94,EUR,CREDIT,MOBILE,REVERSED
4132,0,2024-02-13,3876.08,GBP,DEBIT,MOBILE,REVERSED
4133,0,2024-02-16,4409.76,GBP,TRANSFER,MOBILE,POSTED
4134,0,2024-01-05,2812.45,GBP,TRANSFER,ONLINE,REVERSED
4135,0,2024-03-02,3180.62,EUR,CREDIT,ATM,PENDING
4136,0,2024-01-09,333.65,EUR,DEBIT,MOBILE,POSTED
4137,231,2024-01-04,2391.62,EUR,DEBIT,MOBILE,REVERSED
4138,0,2024-02-07,4873.13,GBP,DEBIT,BRANCH,POSTED
4139,0,2024-03-23,854.51,USD,DEBIT,ONLINE,POSTED
4140,0,2024-02-01,924.95,EUR,CREDIT,BRANCH,PENDING
4141,48,2024-03-10,500.29,USD,CREDIT,BRANCH,POSTED
4142,0,2024-03-11,4363.2,USD,DEBIT,ATM,POSTED
4143,0,2024-02-01,4042.74,USD,DEBIT,BRANCH,PENDING
4144,0,2024-03-30,4472.33,EUR,DEBIT,MOBILE,REVERSED
4145,0,2024-02-13,2083.23,USD,DEBIT,BRANCH,POSTED
4146,0,2024-02-14,962.84,GBP,TRANSFER,ATM,POSTED
4147,0,2024-02-10,1555.92,GBP,DEBIT,BRANCH,PENDING
4148,350,2024-03-22,3118.32,GBP,DEBIT,MOBILE,POSTED
4149,0,2024-01-10,136.78,EUR,CREDIT,MOBILE,PENDING
4150,0,2024-01-24,3747.0,GBP,DEBIT,ATM,REVERSED
4151,123,2024-03-02,1911.77,USD,CREDIT,MOBILE,REVERSED
4152,0,2024-01-22,2849.67,EUR,DEBIT,MOBILE,POSTED
4153,0,2024-01-12,4173.99,GBP,TRANSFER,ONLINE,REVERSED
4154,0,2024-03-20,3965.45,USD,DEBIT,BRANCH,REVERSED
4155,0,2024-01-20,1470.99,USD,CREDIT,ONLINE,REVERSED
4156,,2024-02-04,2051.15,EUR,CREDIT,ONLINE,POSTED
4157,0,2024-03-01,1855.26,GBP,TRANSFER,MOBILE,PENDING
4158,130,2024-01-05,2539.14,USD,CREDIT,ONLINE,PENDING
4159,0,2024-03-12,883.8,GBP,DEBIT,BRANCH,PENDING
4160,0,2024-02-04,1021.81,EUR,TRANSFER,BRANCH,POSTED
4161,436,2024-03-12,3168.37,GBP,TRANSFER,BRANCH,REVERSED
4162,0,2024-03-02,4217.8,EUR,DEBIT,MOBILE,REVERSED
4163,216,2024-02-06,1634.47,USD,TRANSFER,ATM,PENDING
4164,0,2024-01-06,1293.81,EUR,TRANSFER,ONLINE,POSTED
4165,0,2024-03-16,3991.05,USD,CREDIT,ONLINE,REVERSED
4166,0,2024-02-28,1062.12,USD,CREDIT,MOBILE,REVERSED
4167,0,2024-02-25,2149.07,GBP,TRANSFER,BRANCH,PENDING
4168,0,2024-03-30,533.35,GBP,TRANSFER,ATM,PENDING
4169,0,2024-01-11,4231.55,GBP,CREDIT,ATM,POSTED
4170,0,2024-01-28,3992.31,USD,TRANSFER,MOBILE,POSTED
4171,0,2024-03-02,4146.52,USD,CREDIT,BRANCH,POSTED
4172,0,2024-01-10,2714.55,GBP,CREDIT,ATM,REVERSED
4173,0,2024-03-03,3311.27,USD,TRANSFER,ONLINE,POSTED
4174,0,2024-01-27,4848.31,USD,TRANSFER,MOBILE,REVERSED
4175,0,2024-01-03,4414.83,USD,CREDIT,ATM,REVERSED
4176,0,2024-02-22,2043.23,GBP,TRANSFER,ONLINE,PENDING
4177,0,2024-01-06,679.44,GBP,TRANSFER,BRANCH,POSTED
4178,222,2024-01-10,2358.67,GBP,TRANSFER,ONLINE,PENDING
4179,63,2024-02-08,4794.87,EUR,CREDIT,ATM,REVERSED
4180,275,2024-02-11,4356.6,USD,CREDIT,ONLINE,PENDING
4181,154,2024-03-06,4963.59,EUR,TRANSFER,MOBILE,POSTED
4182,0,2024-02-06,2865.28,GBP,CREDIT,ATM,REVERSED
4183,0,2024-02-11,2561.23,EUR,DEBIT,ATM,POSTED
4184,435,2024-01-19,2196.94,GBP,CREDIT,BRANCH,POSTED
4185,312,2024-03-24,1042.77,USD,TRANSFER,BRANCH,POSTED
4186,462,2024-03-03,2298.87,GBP,CREDIT,MOBILE,POSTED
4187,198,2024-02-11,2075.35,EUR,DEBIT,MOBILE,POSTED
4188,0,2024-03-28,1407.01,GBP,TRANSFER,BRANCH,PENDING
4189,0,2024-03-17,1888.22,GBP,TRANSFER,ONLINE,POSTED
4190,0,2024-01-10,3371.65,EUR,DEBIT,ONLINE,PENDING
4191,0,2024-02-23,444.8,GBP,TRANSFER,ATM,PENDING
4192,429,2024-01-16,4429.66,USD,CREDIT,BRANCH,PENDING
4193,0,2024-02-24,866.12,USD,DEBIT,MOBILE,POSTED
4194,227,2024-03-09,1566.5,EUR,TRANSFER,MOBILE,PENDING
4195,0,2024-03-04,4830.98,USD,TRANSFER,BRANCH,REVERSED
4196,0,2024-01-31,4704.8,GBP,TRANSFER,BRANCH,POSTED
4197,0,2024-01-25,2231.18,USD,CREDIT,ATM,POSTED
4198,0,2024-02-29,2100.04,USD,CREDIT,ATM,PENDING
4199,11,2024-03-02,2106.83,USD,DEBIT,BRANCH,REVERSED
4200,0,2024-01-26,1490.94,EUR,CREDIT,MOBILE,POSTED
4201,0,2024-01-27,297.92,GBP,DEBIT,ATM,REVERSED
4202,,2024-03-14,4255.68,GBP,DEBIT,MOBILE,PENDING
4203,0,2024-03-05,750.93,GBP,CREDIT,BRANCH,PENDING
4204,0,2024-02-12,3273.82,USD,CREDIT,ONLINE,PENDING
4205,467,2024-01-26,4324.73,EUR,CREDIT,MOBILE,POSTED
4206,0,2024-03-26,3813.7,EUR,CREDIT,MOBILE,POSTED
4207,292,2024-01-11,351.63,GBP,DEBIT,BRANCH,REVERSED
4208,340,2024-02-16,4122.53,EUR,DEBIT,MOBILE,PENDING
4209,44,2024-03-11,509.91,USD,TRANSFER,ONLINE,REVERSED
4210,403,2024-02-05,2009.56,EUR,CREDIT,BRANCH,PENDING
4211,0,2024-01-12,2554.12,GBP,CREDIT,MOBILE,REVERSED
4212,0,2024-02-29,3665.66,USD,CREDIT,MOBILE,REVERSED
4213,362,2024-03-19,80.1,USD,TRANSFER,ONLINE,PENDING
4214,0,2024-03-17,2931.25,EUR,TRANSFER,ATM,PENDING
4215,,2024-03-30,1164.12,EUR,DEBIT,ONLINE,REVERSED
4216,,2024-03-04,2114.64,USD,DEBIT,BRANCH,PENDING
4217,348,2024-01-31,3116.09,USD,DEBIT,ONLINE,POSTED
4218,0,2024-02-15,337.1,EUR,TRANSFER,MOBILE,PENDING
4219,0,2024-03-03,1538.33,EUR,DEBIT,ATM,PENDING
4220,0,2024-03-05,1698.58,USD,CREDIT,BRANCH,PENDING
4221,1,2024-01-25,1637.24,USD,CREDIT,ATM,POSTED
4222,382,2024-03-27,833.25,GBP,DEBIT,MOBILE,REVERSED
4223,0,2024-02-15,4960.57,GBP,TRANSFER,MOBILE,PENDING
4224,0,2024-03-04,2395.85,EUR,DEBIT,ATM,POSTED
4225,39,2024-03-05,3371.91,EUR,DEBIT,BRANCH,REVERSED
4226,0,2024-02-04,4503.61,USD,CREDIT,ATM,PENDING
4227,0,2024-03-20,4678.39,GBP,CREDIT,ONLINE,REVERSED
4228,0,2024-03-11,3011.98,USD,TRANSFER,ATM,REVERSED
4229,0,2024-03-27,3968.47,EUR,DEBIT,MOBILE,PENDING
4230,0,2024-03-07,4197.68,EUR,CREDIT,MOBILE,PENDING
4231,91,2024-01-28,2690.65,EUR,TRANSFER,ONLINE,PENDING
4232,0,2024-03-14,459.41,GBP,DEBIT,ATM,POSTED
4233,33,2024-02-03,4330.88,EUR,CREDIT,ONLINE,REVERSED
4234,0,2024-01-23,1559.47,EUR,DEBIT,BRANCH,REVERSED
4235,0,2024-01-31,4890.4,EUR,TRANSFER,ATM,POSTED
4236,0,2024-02-10,774.53,EUR,CREDIT,ATM,POSTED
4237,0,2024-02-21,441.52,EUR,DEBIT,BRANCH,REVERSED
4238,0,2024-01-26,4245.03,EUR,CREDIT,ONLINE,POSTED
4239,0,2024-02-09,1484.87,USD,CREDIT,ATM,REVERSED
4240,,2024-01-07,3083.58,GBP,CREDIT,BRANCH,REVERSED
4241,0,2024-03-25,3840.5,USD,CREDIT,MOBILE,REVERSED
4242,221,2024-01-31,3746.81,USD,CREDIT,BRANCH,POSTED
4243,379,2024-01-24,2988.58,EUR,DEBIT,MOBILE,REVERSED
4244,306,2024-02-04,1706.87,EUR,CREDIT,BRANCH,REVERSED
4245,0,2024-03-20,4586.89,EUR,DEBIT,MOBILE,POSTED
4246,383,2024-02-18,4911.03,USD,TRANSFER,ATM,POSTED
4247,0,2024-03-30,3633.82,GBP,DEBIT,ONLINE,REVERSED
4248,0,2024-01-16,2023.08,EUR,CREDIT,ONLINE,POSTED
4249,0,2024-03-22,4052.95,USD,TRANSFER,MOBILE,POSTED
4250,0,2024-02-18,4178.45,GBP,CREDIT,ONLINE,POSTED
4251,0,2024-03-21,1355.68,GBP,TRANSFER,ATM,REVERSED
4252,0,2024-02-14,2843.95,EUR,TRANSFER,BRANCH,PENDING
4253,0,2024-01-17,2756.79,USD,DEBIT,ONLINE,POSTED
4254,0,2024-01-06,4800.86,GBP,CREDIT,BRANCH,REVERSED
4255,0,2024-03-04,3675.35,USD,DEBIT,MOBILE,POSTED
4256,0,2024-02-14,442.77,USD,DEBIT,ATM,PENDING
4257,0,2024-03-06,4423.04,GBP,DEBIT,ONLINE,REVERSED
4258,204,2024-01-03,4030.26,EUR,CREDIT,ATM,POSTED
4259,425,2024-01-24,1311.47,USD,CREDIT,BRANCH,PENDING
4260,0,2024-02-21,3463.26,GBP,CREDIT,ATM,REVERSED
4261,0,2024-02-02,4353.25,GBP,TRANSFER,BRANCH,PENDING
4262,0,2024-03-29,1298.67,EUR,DEBIT,MOBILE,PENDING
4263,0,2024-02-15,2157.64,EUR,DEBIT,MOBILE,REVERSED
4264,0,2024-03-06,2214.54,USD,CREDIT,MOBILE,REVERSED
4265,314,2024-03-20,4148.11,EUR,DEBIT,MOBILE,REVERSED
4266,213,2024-03-23,640.76,EUR,TRANSFER,ATM,POSTED
4267,409,2024-01-25,2780.51,EUR,CREDIT,MOBILE,REVERSED
4268,0,2024-02-27,4512.85,EUR,TRANSFER,ATM,POSTED
4269,0,2024-01-27,1647.03,GBP,TRANSFER,BRANCH,REVERSED
4270,0,2024-02-11,3649.53,GBP,DEBIT,BRANCH,PENDING
4271,0,2024-01-16,1298.82,GBP,TRANSFER,ATM,PENDING
4272,0,2024-02-26,641.6,EUR,TRANSFER,BRANCH,POSTED
4273,209,2024-03-01,1076.05,EUR,TRANSFER,BRANCH,REVERSED
4274,0,2024-03-25,3651.04,USD,DEBIT,BRANCH,REVERSED
4275,206,2024-03-21,2644.07,USD,CREDIT,MOBILE,REVERSED
4276,0,2024-03-16,4454.7,USD,TRANSFER,ONLINE,POSTED
4277,0,2024-01-22,3584.8,EUR,DEBIT,ONLINE,POSTED
4278,0,2024-01-27,209.63,GBP,TRANSFER,BRANCH,PENDING
4279,0,2024-02-08,3407.86,USD,CREDIT,MOBILE,REVERSED
4280,0,2024-01-03,3054.45,USD,CREDIT,BRANCH,REVERSED
4281,0,2024-02-04,3670.6,GBP,CREDIT,MOBILE,PENDING
4282,0,2024-01-30,1787.71,EUR,DEBIT,MOBILE,PENDING
4283,350,2024-02-12,2998.9,EUR,TRANSFER,MOBILE,PENDING
4284,0,2024-02-28,4826.87,EUR,TRANSFER,ATM,REVERSED
4285,0,2024-03-08,1929.47,EUR,CREDIT,MOBILE,PENDING
4286,429,2024-03-24,589.96,GBP,TRANSFER,MOBILE,PENDING
4287,0,2024-01-29,1341.84,USD,CREDIT,BRANCH,POSTED
4288,398,2024-03-23,2179.72,EUR,TRANSFER,MOBILE,PENDING
4289,0,2024-02-24,1188.68,GBP,DEBIT,ATM,REVERSED
