id,client_id,amount,transaction_type,date
7167,1020,466,purchase,2023-10-06
7168,1008,392,payment,2023-01-02
7169,1014,1596,refund,2023-06-25
7170,1011,1175,purchase,2023-12-06
7171,1008,1138,payment,2023-09-18
7172,1007,201,transfer,2023-09-15
7173,1012,224,purchase,2023-07-04
7174,1010,1816,withdrawal,2023-05-08
7175,1011,927,payment,2023-03-20
7176,1007,1233,payment,2023-04-10
7177,1019,989,refund,2023-06-25
7178,1009,1248,refund,2023-11-02
7179,1003,1886,purchase,2023-06-13
7180,1018,1152,purchase,2023-01-19
7181,1005,1845,purchase,2023-10-03
7182,1019,1759,payment,2023-08-26
7183,1008,430,payment,2023-12-18
7184,1012,453,transfer,2023-03-31
7185,1013,489,refund,2023-03-31
7186,1019,1248,payment,2023-12-23
7187,1004,1165,payment,2023-08-20
7188,1004,1927,withdrawal,2023-07-13
7189,1018,526,payment,2023-11-05
7190,1010,1292,withdrawal,2023-02-25
7191,1013,674,withdrawal,2023-02-19
7192,1014,318,purchase,2023-01-18
7193,1019,1513,transfer,2023-02-15
7194,1019,1480,refund,2023-11-16
7195,1016,521,payment,2023-09-21
7196,1009,614,purchase,2023-07-10
7197,1001,1074,purchase,2023-07-17
7198,1020,276,withdrawal,2023-03-16
7199,1007,815,purchase,2023-09-10
7200,1007,402,refund,2023-10-26
7201,1006,199,payment,2023-05-21
7202,1005,568,withdrawal,2023-01-03
7203,1016,1074,payment,2023-07-05
7204,1012,721,purchase,2023-06-20
7205,1011,1025,transfer,2023-07-22
7206,1011,233,withdrawal,2023-10-08
7207,1016,154,purchase,2023-06-02
7208,1011,951,transfer,2023-09-19
7209,1013,420,payment,2023-12-15
7210,1020,295,refund,2023-03-26
7211,1013,628,transfer,2023-07-18
7212,1006,294,purchase,2023-01-23
7213,1005,1431,purchase,2023-05-23
7214,1012,1096,transfer,2023-06-19
7215,1011,940,withdrawal,2023-01-23
7216,1006,1754,refund,2023-10-22
7217,1010,1387,withdrawal,2023-12-05
7218,1019,892,transfer,2023-08-01
7219,1013,794,purchase,2023-09-28
7220,1013,1239,payment,2023-01-12
7221,1010,1915,withdrawal,2023-10-30
7222,1006,373,refund,2023-04-13
7223,1007,345,withdrawal,2023-03-12
7224,1019,1877,purchase,2023-01-13
7225,1012,1203,withdrawal,2023-04-02
7226,1009,649,transfer,2023-02-05
7227,1009,1949,purchase,2023-08-28
7228,1004,406,refund,2023-08-11
7229,1007,630,purchase,2023-06-19
7230,1010,1284,refund,2023-10-08
7231,1008,393,transfer,2023-11-12
7232,1007,440,payment,2023-10-05
7233,1006,1955,purchase,2023-03-04
7234,1014,1002,refund,2023-04-01
7235,1019,1160,transfer,2023-01-24
7236,1008,1958,payment,2023-08-05
7237,1005,400,withdrawal,2023-02-24
7238,1014,1510,withdrawal,2023-03-21
7239,1002,326,purchase,2023-01-09
7240,1017,1364,withdrawal,2023-12-07
7241,1001,1071,purchase,2023-10-09
7242,1020,1186,purchase,2023-05-28
7243,1018,1795,transfer,2023-04-04
7244,1018,909,purchase,2023-08-09
7245,1019,217,transfer,2023-05-30
7246,1015,410,withdrawal,2023-07-28
7247,1009,1778,withdrawal,2023-05-04
7248,1002,156,purchase,2023-06-15
7249,1008,1573,withdrawal,2023-12-19
7250,1003,182,refund,2023-08-11
7251,1004,1218,refund,2023-07-29
7252,1003,1685,purchase,2023-12-29
7253,1015,1203,purchase,2023-07-10
7254,1003,916,purchase,2023-02-09
7255,1003,1671,purchase,2023-05-04
7256,1006,586,transfer,2023-11-13
7257,1002,824,withdrawal,2023-12-15
7258,1007,1477,transfer,2023-05-20
7259,1003,1541,payment,2023-10-07
7260,1006,1132,payment,2023-03-23
7261,1001,716,refund,2023-06-19
7262,1017,363,payment,2023-05-05
7263,1002,1738,payment,2023-09-26
7264,1006,1389,transfer,2023-09-03
7265,1014,145,withdrawal,2023-05-21
7266,1015,1612,purchase,2023-07-07
7267,1003,466,payment,2023-04-02
7268,1005,320,refund,2023-03-23
7269,1020,1560,purchase,2023-12-17
7270,1002,728,refund,2023-01-19
7271,1006,466,refund,2023-03-13
7272,1005,1928,refund,2023-07-07
7273,1015,1590,refund,2023-02-08
7274,1006,1455,purchase,2023-11-26
7275,1016,679,purchase,2023-11-28
7276,1012,1382,transfer,2023-08-07
7277,1007,764,payment,2023-05-12
7278,1009,1701,payment,2023-08-08
7279,1018,757,withdrawal,2023-11-29
7280,1009,1728,withdrawal,2023-10-27
7281,1008,1764,purchase,2023-01-16
7282,1016,943,refund,2023-07-20
7283,1008,1670,withdrawal,2023-11-28
7284,1009,1191,refund,2023-07-20
7285,1004,587,withdrawal,2023-01-15
7286,1008,1071,payment,2023-04-27
7287,1016,726,payment,2023-05-15
7288,1001,604,withdrawal,2023-11-07
7289,1009,1616,refund,2023-06-09
7290,1017,836,withdrawal,2023-07-12
7291,1005,1050,payment,2023-03-11
7292,1020,636,payment,2023-07-30
7293,1001,584,refund,2023-12-31
7294,1007,1980,transfer,2023-10-28
7295,1007,981,transfer,2023-06-25
7296,1011,1346,purchase,2023-07-10
7297,1008,326,transfer,2023-03-13
7298,1013,173,refund,2023-03-05
7299,1001,482,refund,2023-11-16
7300,1013,1847,transfer,2023-11-18
7301,1008,829,transfer,2023-08-06
7302,1003,378,payment,2023-04-09
7303,1003,1047,payment,2023-12-16
7304,1020,383,refund,2023-10-28
7305,1007,565,purchase,2023-02-24
7306,1015,1099,withdrawal,2023-09-12
7307,1012,1303,refund,2023-04-13
7308,1011,772,purchase,2023-11-17
7309,1020,1458,transfer,2023-04-11
7310,1013,1950,withdrawal,2023-05-21
7311,1004,460,withdrawal,2023-02-27
7312,1012,224,refund,2023-07-30
7313,1019,1905,purchase,2023-06-14
7314,1017,549,payment,2023-01-07
7315,1020,1559,refund,2023-05-15
7316,1013,465,payment,2023-02-05
7317,1011,258,purchase,2023-02-26
7318,1007,471,refund,2023-04-04
7319,1018,178,transfer,2023-05-21
7320,1001,1535,refund,2023-11-11
7321,1012,1299,purchase,2023-09-05
7322,1004,1458,payment,2023-11-28
7323,1006,1862,withdrawal,2023-11-20
7324,1003,800,transfer,2023-08-04
7325,1018,1309,purchase,2023-12-17
7326,1007,1343,withdrawal,2023-01-31
7327,1017,1740,purchase,2023-10-03
7328,1019,1630,transfer,2023-09-06
7329,1003,178,payment,2023-05-27
7330,1003,464,payment,2023-08-18
7331,1002,1042,withdrawal,2023-08-21
7332,1007,1393,purchase,2023-09-04
7333,1003,1603,purchase,2023-12-09
7334,1006,137,payment,2023-05-06
7335,1005,1731,refund,2023-03-02
7336,1007,1524,refund,2023-11-23
7337,1007,1142,purchase,2023-07-14
7338,1011,834,refund,2023-02-12
7339,1014,1813,transfer,2023-09-07
7340,1003,731,purchase,2023-01-17
7341,1012,1776,payment,2023-07-11
7342,1008,362,purchase,2023-12-08
7343,1010,1144,purchase,2023-08-29
7344,1004,1231,refund,2023-04-24
7345,1020,1857,refund,2023-12-10
7346,1015,1448,withdrawal,2023-02-10
7347,1012,234,refund,2023-11-27
7348,1015,1716,withdrawal,2023-06-29
7349,1015,302,payment,2023-02-04
7350,1014,533,transfer,2023-10-09
7351,1008,1731,withdrawal,2023-02-12
7352,1011,120,transfer,2023-03-01
7353,1017,672,withdrawal,2023-09-22
7354,1004,290,refund,2023-05-19
7355,1017,1249,refund,2023-02-08
7356,1011,128,transfer,2023-03-23
7357,1018,174,purchase,2023-04-07
7358,1019,1362,purchase,2023-01-07
7359,1012,1077,refund,2023-06-29
7360,1006,1335,payment,2023-07-03
7361,1012,492,purchase,2023-03-02
7362,1011,1777,transfer,2023-02-02
7363,1014,688,payment,2023-05-21
7364,1014,1513,refund,2023-04-07
7365,1019,1490,refund,2023-08-03
7366,1001,1278,transfer,2023-07-25
7367,1013,1296,refund,2023-05-29
7368,1014,1047,purchase,2023-09-19
7369,1003,988,withdrawal,2023-01-16
7370,1014,510,transfer,2023-09-28
7371,1002,951,payment,2023-03-07
7372,1016,131,purchase,2023-01-06
7373,1005,764,refund,2023-12-28
7374,1004,965,purchase,2023-10-17
7375,1002,261,refund,2023-08-12
7376,1001,1851,transfer,2023-03-26
7377,1017,263,transfer,2023-04-08
7378,1007,1158,refund,2023-11-29
7379,1008,1914,payment,2023-11-13
7380,1018,1977,payment,2023-04-18
7381,1011,1351,payment,2023-10-15
7382,1009,1261,withdrawal,2023-02-05
7383,1003,292,payment,2023-06-27
7384,1018,525,refund,2023-12-20
7385,1012,1639,transfer,2023-03-12
7386,1009,1079,transfer,2023-02-14
7387,1017,1758,purchase,2023-05-05
7388,1003,1551,transfer,2023-01-11
7389,1012,1091,withdrawal,2023-05-02
7390,1014,1846,purchase,2023-10-29
7391,1002,1614,purchase,2023-01-15
7392,1003,1832,withdrawal,2023-12-28
7393,1017,654,payment,2023-06-22
7394,1007,1255,payment,2023-12-08
7395,1009,1325,payment,2023-10-30
7396,1001,1526,transfer,2023-09-07
7397,1013,1907,refund,2023-12-02
7398,1005,1487,withdrawal,2023-07-16
7399,1015,598,purchase,2023-08-26
7400,1001,1150,withdrawal,2023-07-13
7401,1004,1859,withdrawal,2023-12-16
7402,1007,661,transfer,2023-02-21
7403,1019,1405,payment,2023-04-17
7404,1015,1612,transfer,2023-08-30
7405,1011,1566,withdrawal,2023-09-14
7406,1014,1521,purchase,2023-01-27
7407,1005,1754,transfer,2023-11-30
7408,1004,681,refund,2023-03-29
7409,1011,646,purchase,2023-07-13
7410,1008,1055,purchase,2023-07-16
7411,1013,1541,transfer,2023-05-24
7412,1020,1723,refund,2023-02-10
7413,1018,665,purchase,2023-04-23
7414,1013,1459,transfer,2023-01-24
7415,1006,1711,purchase,2023-10-14
7416,1014,239,purchase,2023-12-29
7417,1008,1376,refund,2023-01-08
7418,1011,1731,withdrawal,2023-02-12
7419,1012,543,refund,2023-11-01
7420,1014,855,payment,2023-06-22
7421,1020,1829,transfer,2023-09-17
7422,1011,878,payment,2023-10-09
7423,1006,367,purchase,2023-11-25
7424,1016,1819,payment,2023-01-02
7425,1011,159,purchase,2023-01-02
7426,1019,784,withdrawal,2023-05-26
7427,1013,1757,refund,2023-01-16
7428,1002,192,refund,2023-06-04
7429,1008,336,payment,2023-09-16
7430,1014,1661,transfer,2023-03-15
7431,1002,1216,purchase,2023-02-13
7432,1019,1230,payment,2023-12-16
7433,1017,572,payment,2023-03-17
7434,1010,1510,withdrawal,2023-10-14
7435,1017,1513,withdrawal,2023-03-09
7436,1019,1489,withdrawal,2023-12-10
7437,1013,294,transfer,2023-02-14
7438,1004,790,transfer,2023-06-28
7439,1008,1258,payment,2023-09-16
7440,1019,403,withdrawal,2023-03-01
7441,1014,1809,withdrawal,2023-03-12
7442,1006,1019,payment,2023-11-24
7443,1004,1696,purchase,2023-11-29
7444,1003,648,payment,2023-09-05
7445,1002,177,refund,2023-07-01
7446,1002,1210,purchase,2023-06-14
7447,1016,249,payment,2023-10-07
7448,1019,1467,refund,2023-03-03
7449,1004,502,withdrawal,2023-06-07
7450,1014,765,refund,2023-07-11
7451,1002,1424,refund,2023-05-05
7452,1019,138,refund,2023-10-31
7453,1002,528,purchase,2023-07-09
7454,1007,1651,purchase,2023-12-01
7455,1002,682,purchase,2023-05-04
7456,1013,1748,refund,2023-04-29
7457,1003,1907,transfer,2023-03-30
7458,1012,113,purchase,2023-12-29
7459,1019,113,transfer,2023-07-12
7460,1010,752,purchase,2023-12-27
7461,1007,592,payment,2023-05-01
7462,1008,585,purchase,2023-06-17
7463,1002,1220,transfer,2023-04-21
7464,1017,1581,refund,2023-06-30
7465,1003,1384,payment,2023-01-05
7466,1013,1359,transfer,2023-12-29
7467,1016,1584,refund,2023-08-19
7468,1013,1573,refund,2023-11-15
7469,1006,933,purchase,2023-02-09
7470,1013,1392,purchase,2023-05-24
7471,1011,1399,payment,2023-03-03
7472,1019,138,transfer,2023-10-29
7473,1019,1377,transfer,2023-12-07
7474,1011,1864,refund,2023-02-21
7475,1014,1291,payment,2023-01-15
7476,1004,1542,withdrawal,2023-12-25
7477,1005,245,refund,2023-11-27
7478,1014,849,payment,2023-08-14
7479,1017,1016,purchase,2023-04-08
7480,1005,682,payment,2023-01-23
7481,1006,856,payment,2023-10-09
7482,1003,500,withdrawal,2023-04-09
7483,1018,1641,purchase,2023-08-11
7484,1009,1788,purchase,2023-03-02
7485,1009,1043,transfer,2023-01-20
7486,1003,1780,payment,2023-08-01
7487,1007,906,refund,2023-07-22
7488,1011,1837,transfer,2023-09-29
7489,1018,1200,withdrawal,2023-02-04
7490,1001,110,withdrawal,2023-07-19
7491,1009,105,withdrawal,2023-03-17
7492,1007,122,refund,2023-03-31
7493,1010,358,withdrawal,2023-06-03
7494,1003,1528,payment,2023-09-15
7495,1020,332,payment,2023-12-21
7496,1015,257,purchase,2023-06-23
7497,1018,1311,payment,2023-09-23
7498,1011,701,withdrawal,2023-12-10
7499,1015,242,payment,2023-01-12
7500,1002,887,payment,2023-08-30
7501,1015,1156,transfer,2023-12-29
7502,1008,1658,transfer,2023-12-25
7503,1006,1850,transfer,2023-12-23
7504,1010,175,payment,2023-01-12
7505,1006,1455,payment,2023-07-23
7506,1003,1669,refund,2023-08-23
7507,1009,1646,purchase,2023-09-16
7508,1013,744,payment,2023-06-06
7509,1002,615,withdrawal,2023-04-30
7510,1014,1642,refund,2023-10-16
7511,1004,876,withdrawal,2023-09-29
7512,1002,644,payment,2023-07-23
7513,1008,1281,payment,2023-12-21
7514,1003,1727,payment,2023-12-12
7515,1007,129,purchase,2023-11-30
7516,1004,1392,transfer,2023-05-21
7517,1012,1069,refund,2023-08-17
7518,1019,498,payment,2023-09-22
7519,1018,672,refund,2023-10-14
7520,1013,288,refund,2023-06-09
7521,1013,1806,payment,2023-03-19
7522,1011,1319,payment,2023-03-22
7523,1010,1051,payment,2023-02-22
7524,1015,457,purchase,2023-07-20
7525,1013,731,payment,2023-06-18
7526,1003,1719,withdrawal,2023-01-05
7527,1018,1811,withdrawal,2023-05-19
7528,1020,692,payment,2023-09-03
7529,1020,1768,transfer,2023-08-15
7530,1003,1702,transfer,2023-03-21
7531,1016,1827,withdrawal,2023-05-08
7532,1016,1904,withdrawal,2023-12-16
7533,1005,1211,purchase,2023-11-09
7534,1018,1809,purchase,2023-02-15
7535,1001,221,refund,2023-01-06
7536,1003,1684,refund,2023-10-20
7537,1009,1441,purchase,2023-07-17
7538,1012,713,withdrawal,2023-09-02
7539,1016,1063,payment,2023-03-08
7540,1003,1217,withdrawal,2023-08-06
7541,1018,778,payment,2023-02-27
7542,1013,1967,refund,2023-02-18
7543,1015,204,withdrawal,2023-08-17
7544,1015,1858,transfer,2023-03-19
7545,1018,987,purchase,2023-01-16
7546,1010,1584,transfer,2023-10-22
7547,1007,869,transfer,2023-06-20
7548,1013,777,refund,2023-08-01
7549,1015,1051,transfer,2023-07-25
7550,1019,1694,withdrawal,2023-04-24
7551,1013,1840,transfer,2023-03-17
7552,1009,1155,payment,2023-11-06
7553,1016,647,refund,2023-05-04
7554,1002,160,transfer,2023-07-28
7555,1019,314,refund,2023-07-08
7556,1003,938,purchase,2023-10-20
7557,1010,1065,refund,2023-05-25
7558,1004,977,withdrawal,2023-02-07
7559,1020,368,withdrawal,2023-11-21
7560,1007,1327,refund,2023-03-04
7561,1015,1682,payment,2023-09-30
7562,1003,895,transfer,2023-06-08
7563,1014,1768,withdrawal,2023-08-07
7564,1006,1844,payment,2023-08-25
7565,1007,704,transfer,2023-01-19
7566,1016,926,payment,2023-07-19
7567,1017,1480,refund,2023-08-26
7568,1009,1562,withdrawal,2023-10-11
7569,1003,1122,purchase,2023-01-09
7570,1010,1751,withdrawal,2023-03-02
7571,1019,1395,refund,2023-11-18
7572,1011,1736,withdrawal,2023-07-22
7573,1009,355,transfer,2023-04-15
7574,1013,1279,withdrawal,2023-03-09
7575,1006,588,refund,2023-07-06
7576,1019,744,refund,2023-02-20
7577,1003,345,refund,2023-05-20
7578,1006,114,withdrawal,2023-12-20
7579,1001,821,transfer,2023-07-20
7580,1006,1995,purchase,2023-09-11
7581,1010,1376,payment,2023-02-01
7582,1004,1431,refund,2023-02-10
7583,1004,1858,transfer,2023-05-16
7584,1016,1221,refund,2023-12-08
7585,1005,1894,withdrawal,2023-06-24
7586,1016,1228,payment,2023-03-13
7587,1018,1280,withdrawal,2023-01-02
7588,1012,1124,transfer,2023-02-09
7589,1019,973,withdrawal,2023-03-07
7590,1012,173,refund,2023-09-04
7591,1011,1613,withdrawal,2023-01-15
7592,1020,1846,refund,2023-12-22
7593,1011,231,withdrawal,2023-02-04
7594,1015,178,purchase,2023-03-21
7595,1015,1781,purchase,2023-09-04
7596,1013,255,purchase,2023-07-23
7597,1020,1811,withdrawal,2023-05-20
7598,1019,1859,purchase,2023-09-23
7599,1002,1446,payment,2023-05-15
7600,1016,482,withdrawal,2023-08-31
7601,1018,1665,payment,2023-01-19
7602,1006,1057,purchase,2023-07-27
7603,1017,386,payment,2023-05-02
7604,1011,433,transfer,2023-05-04
7605,1012,818,payment,2023-04-08
7606,1002,345,transfer,2023-01-03
7607,1004,543,transfer,2023-01-15
7608,1018,950,refund,2023-09-30
7609,1014,1475,transfer,2023-10-01
7610,1016,820,withdrawal,2023-11-20
7611,1019,1243,refund,2023-09-30
7612,1020,157,purchase,2023-02-20
7613,1006,841,transfer,2023-04-19
7614,1005,1559,withdrawal,2023-12-23
7615,1017,1324,withdrawal,2023-12-18
7616,1001,1378,purchase,2023-05-20
7617,1001,1824,withdrawal,2023-06-24
7618,1007,1273,payment,2023-05-03
7619,1005,987,withdrawal,2023-07-18
7620,1004,288,withdrawal,2023-08-31
7621,1010,275,purchase,2023-08-20
7622,1002,1629,withdrawal,2023-10-30
7623,1002,560,withdrawal,2023-02-19
7624,1008,282,refund,2023-07-14
7625,1005,506,withdrawal,2023-10-14
7626,1007,1431,transfer,2023-06-24
7627,1009,786,withdrawal,2023-01-10
7628,1020,1925,refund,2023-06-16
7629,1015,429,payment,2023-04-26
7630,1005,1122,payment,2023-01-10
7631,1019,165,payment,2023-10-31
7632,1014,793,purchase,2023-06-05
7633,1001,1018,purchase,2023-02-21
7634,1011,293,payment,2023-07-07
7635,1005,729,transfer,2023-08-10
7636,1018,192,payment,2023-11-21
7637,1014,972,withdrawal,2023-07-01
7638,1002,1877,refund,2023-06-02
7639,1017,1853,withdrawal,2023-02-03
7640,1012,1381,payment,2023-06-05
7641,1009,1825,withdrawal,2023-06-16
7642,1019,1698,withdrawal,2023-04-03
7643,1003,1691,payment,2023-06-01
7644,1009,1347,refund,2023-10-19
7645,1008,1272,withdrawal,2023-11-21
7646,1003,239,payment,2023-01-29
7647,1018,766,withdrawal,2023-02-04
7648,1007,904,withdrawal,2023-11-28
7649,1012,257,payment,2023-03-01
7650,1014,1808,refund,2023-07-03
7651,1009,544,purchase,2023-05-20
7652,1001,1763,transfer,2023-05-22
7653,1010,819,purchase,2023-04-05
7654,1011,141,transfer,2023-12-15
7655,1002,898,purchase,2023-10-21
7656,1012,262,purchase,2023-02-06
7657,1008,1889,withdrawal,2023-04-24
7658,1016,776,purchase,2023-08-30
7659,1018,402,purchase,2023-09-23
7660,1004,1062,payment,2023-06-10
7661,1005,1654,refund,2023-02-23
7662,1004,1855,payment,2023-07-13
7663,1002,1174,withdrawal,2023-09-15
7664,1013,395,refund,2023-05-22
7665,1013,1230,purchase,2023-11-13
7666,1008,656,refund,2023-02-06
7667,1017,396,transfer,2023-01-10
7668,1005,913,payment,2023-05-06
7669,1010,856,payment,2023-10-24
7670,1002,1326,transfer,2023-02-25
7671,1010,1848,withdrawal,2023-08-27
7672,1005,1252,purchase,2023-02-07
7673,1009,1549,refund,2023-05-15
7674,1005,186,withdrawal,2023-05-16
7675,1017,314,refund,2023-08-26
7676,1019,488,withdrawal,2023-07-17
7677,1020,1475,purchase,2023-06-24
7678,1012,1940,transfer,2023-08-07
7679,1002,208,payment,2023-02-02
7680,1006,285,purchase,2023-12-13
7681,1009,674,purchase,2023-03-11
7682,1014,1576,refund,2023-02-14
7683,1012,1105,withdrawal,2023-06-21
7684,1003,475,withdrawal,2023-05-04
7685,1009,976,payment,2023-07-12
7686,1008,1795,transfer,2023-05-30
7687,1001,1096,withdrawal,2023-10-08
7688,1020,471,refund,2023-12-29
7689,1001,1574,withdrawal,2023-06-26
7690,1014,1130,payment,2023-10-19
7691,1009,117,transfer,2023-07-25
7692,1012,360,refund,2023-10-03
7693,1011,1055,transfer,2023-10-06
7694,1013,1010,refund,2023-02-19
7695,1007,1687,withdrawal,2023-10-13
7696,1012,587,payment,2023-12-26
7697,1005,1798,withdrawal,2023-10-13
7698,1001,766,refund,2023-01-12
7699,1008,1425,payment,2023-07-29
7700,1010,526,refund,2023-06-23
7701,1006,1315,transfer,2023-03-25
7702,1020,208,refund,2023-12-03
7703,1006,1892,purchase,2023-09-14
7704,1005,1626,transfer,2023-10-13
7705,1014,1940,payment,2023-11-16
7706,1015,973,purchase,2023-10-27
7707,1002,1563,transfer,2023-10-21
7708,1018,1149,withdrawal,2023-07-29
7709,1006,1408,purchase,2023-09-30
7710,1013,1847,withdrawal,2023-09-02
7711,1013,1073,purchase,2023-11-18
7712,1014,1868,transfer,2023-06-01
7713,1020,325,withdrawal,2023-11-29
7714,1017,276,refund,2023-02-26
7715,1002,804,transfer,2023-09-03
7716,1001,811,payment,2023-06-01
7717,1002,528,withdrawal,2023-10-23
7718,1015,220,refund,2023-10-19
7719,1014,978,withdrawal,2023-06-10
7720,1001,1700,withdrawal,2023-01-15
7721,1004,445,transfer,2023-02-22
7722,1013,541,payment,2023-07-10
7723,1010,790,transfer,2023-05-26
7724,1002,1553,payment,2023-02-14
7725,1007,628,withdrawal,2023-08-21
7726,1014,1899,purchase,2023-05-06
7727,1018,1908,transfer,2023-08-17
7728,1010,1506,refund,2023-07-08
7729,1016,1457,payment,2023-05-25
7730,1004,1357,payment,2023-07-31
7731,1013,1467,withdrawal,2023-08-17
7732,1008,608,withdrawal,2023-03-02
7733,1008,404,payment,2023-08-02
7734,1012,1726,payment,2023-04-20
7735,1011,854,refund,2023-05-23
7736,1008,1526,withdrawal,2023-12-16
7737,1018,1069,purchase,2023-01-07
7738,1010,1947,refund,2023-09-29
7739,1020,273,refund,2023-05-07
7740,1015,1609,transfer,2023-11-06
7741,1013,291,payment,2023-09-27
7742,1012,312,purchase,2023-05-27
7743,1015,1473,purchase,2023-03-17
7744,1017,962,purchase,2023-07-06
7745,1008,1384,withdrawal,2023-02-13
7746,1015,1235,withdrawal,2023-01-26
7747,1017,281,withdrawal,2023-04-19
7748,1001,1606,refund,2023-01-15
7749,1011,1903,transfer,2023-10-13
7750,1013,920,purchase,2023-10-08
7751,1005,1466,purchase,2023-05-31
7752,1013,728,withdrawal,2023-07-18
7753,1001,1344,transfer,2023-02-12
7754,1009,950,payment,2023-04-11
7755,1002,1697,refund,2023-08-29
7756,1003,1228,withdrawal,2023-08-31
7757,1008,1521,purchase,2023-05-31
7758,1019,1610,refund,2023-01-01
7759,1020,403,payment,2023-03-10
7760,1003,1804,transfer,2023-07-30
7761,1019,170,purchase,2023-06-11
7762,1010,546,purchase,2023-04-15
7763,1018,355,refund,2023-12-04
7764,1012,1329,withdrawal,2023-08-15
7765,1018,1160,payment,2023-01-28
7766,1015,668,transfer,2023-12-14
7767,1010,1316,purchase,2023-11-06
7768,1001,378,purchase,2023-02-18
7769,1006,1339,withdrawal,2023-10-27
7770,1019,605,withdrawal,2023-04-13
7771,1001,1303,withdrawal,2023-12-28
7772,1014,665,payment,2023-12-09
7773,1009,1978,purchase,2023-12-19
7774,1019,1300,refund,2023-01-03
7775,1010,919,payment,2023-08-21
7776,1019,255,transfer,2023-01-26
7777,1018,1210,purchase,2023-08-19
7778,1001,1093,transfer,2023-06-25
7779,1004,743,refund,2023-03-19
7780,1019,1864,payment,2023-07-06
7781,1013,897,payment,2023-04-23
7782,1006,822,refund,2023-12-10
7783,1015,782,payment,2023-02-07
7784,1003,998,withdrawal,2023-07-18
7785,1017,208,purchase,2023-06-04
7786,1006,1072,refund,2023-06-17
7787,1002,1510,withdrawal,2023-04-13
7788,1004,1796,withdrawal,2023-10-08
7789,1016,1900,payment,2023-09-01
7790,1015,1820,transfer,2023-03-21
7791,1012,660,purchase,2023-06-19
7792,1014,1780,payment,2023-02-05
7793,1020,1281,refund,2023-07-13
7794,1005,429,withdrawal,2023-12-27
7795,1016,595,purchase,2023-01-20
7796,1008,1760,purchase,2023-10-25
7797,1002,1739,refund,2023-11-16
7798,1006,1273,purchase,2023-01-14
7799,1004,1867,payment,2023-04-27
7800,1013,965,transfer,2023-03-24
7801,1009,884,purchase,2023-11-01
7802,1014,566,payment,2023-10-10
7803,1004,1706,payment,2023-10-21
7804,1011,461,purchase,2023-03-26
7805,1003,1387,purchase,2023-11-01
7806,1003,1180,refund,2023-06-04
7807,1018,342,withdrawal,2023-09-27
7808,1018,730,transfer,2023-05-15
7809,1017,1013,payment,2023-07-09
7810,1010,1872,transfer,2023-03-31
7811,1005,173,payment,2023-08-29
7812,1008,1139,refund,2023-01-08
7813,1017,342,payment,2023-09-02
7814,1002,1014,purchase,2023-10-24
7815,1014,1336,transfer,2023-04-27
7816,1014,134,purchase,2023-03-22
7817,1005,1680,payment,2023-08-02
7818,1002,1109,payment,2023-10-05
7819,1014,429,payment,2023-02-10
7820,1009,697,withdrawal,2023-03-17
7821,1019,618,withdrawal,2023-06-03
7822,1019,781,refund,2023-06-18
7823,1002,421,purchase,2023-08-09
7824,1018,1795,transfer,2023-10-20
7825,1012,551,refund,2023-07-29
7826,1003,1932,withdrawal,2023-12-13
7827,1007,1341,withdrawal,2023-05-30
7828,1010,1919,refund,2023-03-14
7829,1011,1345,refund,2023-08-19
7830,1016,1489,withdrawal,2023-03-30
7831,1009,370,transfer,2023-12-19
7832,1005,114,purchase,2023-12-30
7833,1017,531,payment,2023-10-21
7834,1006,1425,withdrawal,2023-01-30
7835,1006,1223,withdrawal,2023-09-29
7836,1016,487,transfer,2023-09-03
7837,1011,221,payment,2023-03-13
7838,1017,1936,refund,2023-04-23
7839,1001,1389,refund,2023-04-21
7840,1019,632,transfer,2023-06-22
7841,1002,913,refund,2023-05-29
7842,1006,784,withdrawal,2023-08-10
7843,1009,1056,refund,2023-11-08
7844,1020,330,withdrawal,2023-11-23
7845,1015,195,withdrawal,2023-09-22
7846,1001,1726,payment,2023-01-13
7847,1005,530,refund,2023-06-09
7848,1001,507,refund,2023-02-19
7849,1018,447,transfer,2023-05-07
7850,1001,1433,transfer,2023-06-25
7851,1011,1826,transfer,2023-02-23
7852,1016,1417,transfer,2023-12-15
7853,1010,973,refund,2023-06-22
7854,1020,755,purchase,2023-08-21
7855,1018,1873,transfer,2023-04-11
7856,1018,438,withdrawal,2023-04-03
7857,1009,1473,purchase,2023-05-11
7858,1011,360,purchase,2023-05-22
7859,1018,1217,payment,2023-07-07
7860,1001,817,purchase,2023-11-06
7861,1002,987,transfer,2023-01-24
7862,1016,1640,payment,2023-01-18
7863,1015,518,withdrawal,2023-03-16
7864,1004,1159,purchase,2023-10-12
7865,1006,1283,transfer,2023-09-20
7866,1012,1875,purchase,2023-10-03
7867,1007,185,payment,2023-09-10
7868,1004,1760,refund,2023-11-08
7869,1011,1737,transfer,2023-04-28
7870,1009,302,purchase,2023-01-09
7871,1012,1147,transfer,2023-02-19
7872,1002,919,payment,2023-07-28
7873,1014,859,transfer,2023-02-01
7874,1001,382,withdrawal,2023-02-21
7875,1001,1096,transfer,2023-03-29
7876,1011,1466,withdrawal,2023-08-24
7877,1019,423,withdrawal,2023-08-17
7878,1001,651,withdrawal,2023-04-01
7879,1001,211,withdrawal,2023-09-08
7880,1013,589,refund,2023-05-17
7881,1016,943,purchase,2023-06-13
